,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
34699,-80.19283276,25.75867359,34193,0.0,BD18017092,2019/10/25 08:53:00+00,,Final,All Inspections are finalized.,CC,2019/10/29 11:53:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,96 Day(s) 21 Hour(s) 57 Minute(s) ,96.0,1450 BRICKELL AV 2110,2018/11/02 14:12:00+00,141391170010,YES,True,2019/03/12 14:15:00+00,25.75867359,-80.19283276,T6-48A-O,,BD18017092001B001,2018-11-02 14:12:00+00:00,2018/11/01 16:03:00+00,BD18017092001,Commercial,699300.0,7992.0,CC,REMODELING/REPAIRS,2019/10/25 08:53:00+00,699300.0,130 Day(s) 0 Hour(s) 3 Minute(s) ,130.0,7992.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,34700
41895,-80.19363663,25.76696118,41284,0.0,BD19003089,2020/08/03 12:39:00+00,,Final,All Inspections are finalized.,CC,2020/08/05 10:27:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,701 S MIAMI AV 327A,,102050302085,YES,False,2019/07/25 16:06:00+00,25.76696118,-80.19363663,T6-48B-O,,BD19003089001B001,2019-04-09 07:14:00+00:00,2019/02/20 16:55:00+00,BD19003089001,Commercial,300000.0,3000.0,CC,REMODELING/REPAIRS,2020/08/03 12:39:00+00,300000.0,107 Day(s) 8 Hour(s) 52 Minute(s) ,107.0,3000.0,RETAIL OF GOODS:SUPERMARKET/CLOTHING/FURNITURE/BOOK STORE/ART PRODUCTS,41896
44706,-80.1874317,25.77215649,44252,0.0,BD19005946,2021/03/23 15:24:00+00,,Final,All Inspections are finalized.,CC,2021/03/24 15:23:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD,,101140301350,YES,False,2019/06/03 18:36:00+00,25.77215649,-80.1874317,T6-80-O,0.0,BD19005946001B001,2019-04-16 12:12:00+00:00,2019/04/02 10:04:00+00,BD19005946001,Commercial,7200000.0,81300.0,CC,REMODELING/REPAIRS,2021/03/23 15:24:00+00,7200000.0,48 Day(s) 6 Hour(s) 24 Minute(s) ,48.0,81300.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,44707
46729,-80.19166343,25.76067463,46769,0.0,BD19008315,2020/05/18 13:48:00+00,,Final,All Inspections are finalized.,CC,2020/05/18 14:57:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1395 BRICKELL AV,,141390830001,YES,True,2019/08/14 11:53:00+00,25.76067463,-80.19166343,T6-48A-O,,BD19008315001B001,2019-05-16 17:15:00+00:00,2019/04/30 17:13:00+00,BD19008315001,Commercial,2000000.0,15000.0,CC,REMODELING/REPAIRS,2020/05/18 13:48:00+00,2000000.0,89 Day(s) 18 Hour(s) 38 Minute(s) ,89.0,15000.0,26 OR MORE LODGING UNITS,46730
46783,-80.19166343,25.76067463,46777,0.0,BD19008315,2020/05/15 06:52:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1395 BRICKELL AV,,141390830001,YES,True,2020/05/13 09:35:00+00,25.76067463,-80.19166343,T6-48A-O,,BD19008315006B001,2020-05-06 15:46:00+00:00,2020/05/01 11:09:00+00,BD19008315006,Commercial,,0.0,CC,REMODELING/REPAIRS,2020/05/15 06:52:00+00,60000.0,6 Day(s) 17 Hour(s) 49 Minute(s) ,6.0,0.0,JOISTS/STRUCTURAL STEEL,46784
49572,-80.19072484,25.76230273,49749,0.0,BD19010936,2019/12/23 12:48:00+00,,Final,All Inspections are finalized.,CC,2022/05/04 15:35:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1111 BRICKELL AV 1250,,102100301120,YES,False,2019/08/06 16:33:00+00,25.76230273,-80.19072484,T6-48A-O,0.0,BD19010936001B001,2019-06-19 08:25:00+00:00,2019/06/09 21:27:00+00,BD19010936001,Commercial,671000.0,9595.0,CC,REMODELING/REPAIRS,2019/12/23 12:48:00+00,671000.0,48 Day(s) 8 Hour(s) 8 Minute(s) ,48.0,9595.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,49573
58518,-80.18987193,25.76689301,58942,0.0,BD19020659,2020/05/01 14:48:00+00,,Final,All Inspections are finalized.,CC,2020/05/15 15:18:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,701 BRICKELL AV 200,,141380340020,YES,False,2019/12/03 09:53:00+00,25.76689301,-80.18987193,T6-48A-O,0.0,BD19020659001B001,2019-10-16 10:31:00+00:00,2019/10/08 23:19:00+00,BD19020659001,Commercial,587125.0,6710.0,CC,REMODELING/REPAIRS,2020/05/15 15:05:00+00,587125.0,47 Day(s) 23 Hour(s) 22 Minute(s) ,47.0,6710.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,58519
60935,-80.19320047,25.76683624,60900,0.0,BD19022781,2020/07/06 12:47:00+00,,Final,All Inspections are finalized.,CC,2020/07/13 14:22:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,701 S MIAMI AV 129A,,102100601080,YES,True,2020/02/11 14:07:00+00,25.76683624,-80.19320047,T6-48B-O,,BD19022781001B001,2019-11-08 18:55:00+00:00,2019/11/06 07:33:00+00,BD19022781001,Commercial,351000.0,4002.0,CC,REMODELING/REPAIRS,2020/07/06 12:47:00+00,351000.0,94 Day(s) 19 Hour(s) 12 Minute(s) ,94.0,4002.0,GENERAL COMMERCIAL,60936
61151,-80.2002260451183,25.8005674106636,61806,0.0,BD19023846,2021/03/25 13:36:00+00,,Final,All Inspections are finalized.,CC,2021/03/29 13:17:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,252 NW 25 ST,,131250330360,YES,True,2020/04/21 15:28:00+00,25.8005674106636,-80.2002260451183,T5-O,,BD19023846001B001,2019-12-12 14:59:00+00:00,2019/11/19 14:45:00+00,BD19023846001,Commercial,1500000.0,5500.0,CC,REMODELING/REPAIRS,2021/03/29 12:12:00+00,1500000.0,131 Day(s) 0 Hour(s) 29 Minute(s) ,131.0,5500.0,RESTAURANT (50 OR MORE OCCUPANTS),61152
61778,-80.20001865,25.80065046,61878,0.0,BD19023905,2021/03/25 13:34:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,252 NW 25 ST,,131250330350,YES,True,2020/04/21 15:38:00+00,25.80065046,-80.20001865,T5-O,,BD19023905001B001,2019-12-11 15:40:00+00:00,2019/11/20 12:24:00+00,BD19023905001,Commercial,10000.0,0.0,  ,REMODELING/REPAIRS,2021/03/25 13:34:00+00,10000.0,131 Day(s) 23 Hour(s) 58 Minute(s) ,131.0,0.0,STORE FRONTS / FIXED GLASS / INTERIOR GLASS SYSTEM,61779
61790,-80.20001865,25.80065046,61880,0.0,BD19023905,2021/03/18 07:23:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,252 NW 25 ST,,131250330350,YES,True,2021/01/05 15:46:00+00,25.80065046,-80.20001865,T5-O,,BD19023905005B001,2020-12-11 09:30:00+00:00,2020/11/30 08:03:00+00,BD19023905005,Commercial,,0.0,  ,REMODELING/REPAIRS,2021/03/18 07:23:00+00,5000.0,25 Day(s) 6 Hour(s) 16 Minute(s) ,25.0,0.0,STEEL/GLASS CLAD CANOPY,61791
61795,-80.20001865,25.80065046,61881,0.0,BD19023905,,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,252 NW 25 ST,,131250330350,YES,True,2021/02/18 08:37:00+00,25.80065046,-80.20001865,T5-O,,BD19023905008B001,2020-12-11 08:36:00+00:00,2020/12/05 11:15:00+00,BD19023905008,Commercial,,0.0,  ,REMODELING/REPAIRS,2021/03/18 07:18:00+00,1500.0,69 Day(s) 0 Hour(s) 1 Minute(s) ,69.0,0.0,GARAGE OR ROLL-UP DOOR,61796
61802,-80.20001865,25.80065046,61882,0.0,BD19023905,2021/03/18 07:16:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,252 NW 25 ST,,131250330350,YES,True,2021/03/03 18:50:00+00,25.80065046,-80.20001865,T5-O,,BD19023905009B001,2020-12-16 09:09:00+00:00,2020/12/05 11:20:00+00,BD19023905009,Commercial,,0.0,  ,REMODELING/REPAIRS,2021/03/18 07:16:00+00,5000.0,77 Day(s) 9 Hour(s) 41 Minute(s) ,77.0,0.0,TRELLIS,61803
64358,-80.19283677,25.75863421,64316,0.0,BD20000109,2020/05/22 11:18:00+00,,Final,All Inspections are finalized.,CC,2020/06/02 08:54:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1450 BRICKELL AV 2530,,141391170010,YES,False,2020/02/27 16:20:00+00,25.75863421,-80.19283677,T6-48A-O,,BD20000109001B001,2020-01-15 14:12:00+00:00,2020/01/03 15:52:00+00,BD20000109001,Commercial,101000.0,1153.0,CC,REMODELING/REPAIRS,2020/05/22 11:18:00+00,101000.0,43 Day(s) 2 Hour(s) 8 Minute(s) ,43.0,1153.0,GENERAL OFFICE,64359
67402,-80.2416908,25.72890082,67225,0.0,BD20003699,,,Hold,Expired TCC/TCO,TCC,2021/12/30 11:55:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,3350 VIRGINIA ST 410,,141211260010,NO,True,2020/04/08 13:38:00+00,25.72890082,-80.2416908,T5-O,,BD20003699001B001,2020-02-28 14:38:00+00:00,2020/02/21 13:21:00+00,BD20003699001,Commercial,266788.0,3049.0,CC,REMODELING/REPAIRS,2022/02/08 03:45:00+00,266788.0,39 Day(s) 23 Hour(s) 0 Minute(s) ,39.0,3049.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,67403
67449,-80.19283678,25.75863421,67635,0.0,BD20004267,,,Active,Permit is Active. Ready for Inspections.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1450 BRICKELL AV,,141391170010,NO,False,2022/03/17 17:12:00+00,25.75863421,-80.19283678,T6-48A-O,50000.0,BD20004267001B001,2020-09-15 15:53:00+00:00,2020/02/28 10:35:00+00,BD20004267001,Commercial,25000.0,0.0,  ,ADDITION AND REMODELING,2023/02/27 09:27:00+00,75000.0,548 Day(s) 1 Hour(s) 19 Minute(s) ,548.0,0.0,CONCRETE DRIVEWAYS,67450
67456,-80.19283678,25.75863421,67636,0.0,BD20004267,,,Active,Permit is Active. Ready for Inspections.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1450 BRICKELL AV,,141391170010,NO,False,2022/04/08 13:03:00+00,25.75863421,-80.19283678,T6-48A-O,,BD20004267001PW001,2020-09-15 15:53:00+00:00,2020/02/28 10:35:00+00,BD20004267001,Commercial,,0.0,  ,ADDITION AND REMODELING,2022/04/08 13:03:00+00,,569 Day(s) 21 Hour(s) 10 Minute(s) ,569.0,0.0,BUILDING LINE AND GRADE SURVEY,67457
67502,-80.19283678,25.75863421,67641,0.0,BD20004282,,,Active,Permit is Active. Ready for Inspections.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1450 BRICKELL AV,,141391170010,NO,True,2020/12/18 16:12:00+00,25.75863421,-80.19283678,T6-48A-O,0.0,BD20004282001B001,2020-03-05 15:20:00+00:00,2020/02/28 11:37:00+00,BD20004282001,Commercial,171650.0,1916.0,CC,REMODELING/REPAIRS,2023/05/02 12:00:00+00,171650.0,288 Day(s) 0 Hour(s) 52 Minute(s) ,288.0,1916.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION|EXTERIOR RAMPS:METAL/WOOD/CONCRETE|EXTERIOR/INTERIOR STAIRS:METAL/WOOD/CONCRETE,67503
69698,-80.19283276,25.75867359,69064,0.0,BD20005897,2020/09/24 08:42:00+00,,Final,All Inspections are finalized.,CC,2021/03/25 15:04:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,1450 BRICKELL AV 2900,,141391170010,YES,False,2020/06/16 10:13:00+00,25.75867359,-80.19283276,T6-48A-O,,BD20005897001B001,2020-03-24 15:59:00+00:00,2020/03/18 15:53:00+00,BD20005897001,Commercial,113800.0,1300.0,CC,REMODELING/REPAIRS,2020/10/27 09:03:00+00,113800.0,83 Day(s) 18 Hour(s) 14 Minute(s) ,83.0,1300.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,69699
69837,-80.18761936,25.77224185,69777,0.0,BD20006732,2020/12/18 11:48:00+00,,Final,All Inspections are finalized.,CC,2020/12/18 12:33:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 35FL,,101140301350,YES,True,2020/07/24 14:18:00+00,25.77224185,-80.18761936,T6-80-O,,BD20006732001B001,2020-05-23 19:20:00+00:00,2020/04/02 14:01:00+00,BD20006732001,Commercial,1008876.0,11530.0,CC,REMODELING/REPAIRS,2020/12/18 11:48:00+00,1008876.0,61 Day(s) 18 Hour(s) 58 Minute(s) ,61.0,11530.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,69838
70008,-80.18761936,25.77224185,70701,0.0,BD20007898,2021/02/16 13:29:00+00,,Final,All Inspections are finalized.,CC,2021/02/22 22:08:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 35FL,,101140301350,YES,False,2020/09/14 11:00:00+00,25.77224185,-80.18761936,T6-80-O,,BD20007898001B001,2020-05-08 07:47:00+00:00,2020/04/24 12:02:00+00,BD20007898001,Commercial,140000.0,1594.0,CC,REMODELING/REPAIRS,2021/02/19 11:30:00+00,140000.0,129 Day(s) 3 Hour(s) 13 Minute(s) ,129.0,1594.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,70009
70398,-80.18939914,25.8135059,70932,0.0,BD20008194,2021/03/02 15:09:00+00,,Final,All Inspections are finalized.,CC,2021/03/04 15:35:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,3902 BISCAYNE BLVD,,132190551990,YES,True,2020/11/30 11:53:00+00,25.8135059,-80.18939914,T6-8-O,0.0,BD20008194001B001,2020-05-27 15:19:00+00:00,2020/04/29 18:20:00+00,BD20008194001,Commercial,950000.0,5080.0,CC,REMODELING/REPAIRS,2021/03/03 12:06:00+00,950000.0,186 Day(s) 20 Hour(s) 34 Minute(s) ,186.0,5080.0,GENERAL COMMERCIAL,70399
71759,-80.1874317,25.77215649,71564,0.0,BD20008872,2020/12/18 11:52:00+00,,Final,All Inspections are finalized.,CC,2020/12/18 13:47:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 3600,,101140301350,YES,True,2020/08/26 10:39:00+00,25.77215649,-80.1874317,T6-80-O,,BD20008872001B001,2020-07-10 16:37:00+00:00,2020/05/11 17:57:00+00,BD20008872001,Commercial,1748000.0,19976.0,CC,REMODELING/REPAIRS,2020/12/18 11:52:00+00,1748000.0,46 Day(s) 18 Hour(s) 2 Minute(s) ,46.0,19976.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,71760
72256,-80.18747211,25.77222598,72518,0.0,BD20010205,2020/12/18 11:50:00+00,,Final,All Inspections are finalized.,CC,2020/12/18 12:35:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 34FL,,101140301350,YES,True,2020/07/31 18:43:00+00,25.77222598,-80.18747211,T6-80-O,,BD20010205001B001,2020-06-24 12:45:00+00:00,2020/05/29 12:09:00+00,BD20010205001,Commercial,351050.0,4012.0,CC,REMODELING/REPAIRS,2020/12/18 11:50:00+00,351050.0,37 Day(s) 5 Hour(s) 58 Minute(s) ,37.0,4012.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,72257
72442,-80.1874317,25.77215649,72535,0.0,BD20010222,2020/12/04 10:48:00+00,,Final,All Inspections are finalized.,CC,2020/12/14 14:57:00,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 3600,,101140301350,YES,True,2020/09/30 11:33:00+00,25.77215649,-80.1874317,T6-80-O,,BD20010222001B001,2020-07-30 14:58:00+00:00,2020/05/29 14:38:00+00,BD20010222001,Commercial,150000.0,1000.0,CC,REMODELING/REPAIRS,2020/12/10 14:48:00+00,150000.0,61 Day(s) 20 Hour(s) 35 Minute(s) ,61.0,1000.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,72443
72463,-80.1874317,25.77215649,72537,0.0,BD20010222,2020/11/10 10:53:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 3600,,101140301350,YES,True,2020/11/06 15:37:00+00,25.77215649,-80.1874317,T6-80-O,,BD20010222002B001,2020-10-07 15:12:00+00:00,2020/10/06 13:15:00+00,BD20010222002,Commercial,,0.0,CC,REMODELING/REPAIRS,2020/11/10 10:53:00+00,1200.0,30 Day(s) 0 Hour(s) 25 Minute(s) ,30.0,0.0,SHORING / RE-SHORING,72464
72476,-80.1874317,25.77215649,72538,0.0,BD20010222,2020/12/03 09:53:00+00,,Final,All Inspections are finalized.,,,2727 SW 26 AVE ,MIAMI,CITY CONSTRUCTION GROUP INC,33133.0,,,200 S BISCAYNE BLVD 3600,,101140301350,YES,True,2020/10/29 15:38:00+00,25.77215649,-80.1874317,T6-80-O,,BD20010222003B001,2020-10-15 08:43:00+00:00,2020/10/06 13:37:00+00,BD20010222003,Commercial,,0.0,CC,REMODELING/REPAIRS,2020/12/03 09:53:00+00,6000.0,14 Day(s) 6 Hour(s) 55 Minute(s) ,14.0,0.0,RAILINGS-GLASS,72477
