,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
15651,-80.2406734178447,25.7397138828941,15056,0.0,BD17009366,2020/05/20 07:46:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,9 Day(s) 17 Hour(s) 31 Minute(s) ,9.0,2900 SW 28 LN,2020/01/14 16:52:00+00,141160380010,YES,True,2020/01/31 17:26:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366024B001,2020-01-14 16:51:00+00:00,2020/01/09 08:58:00+00,BD17009366024,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/20 07:46:00+00,15000.0,17 Day(s) 0 Hour(s) 35 Minute(s) ,17.0,0.0,SHORING / RE-SHORING,15652
15657,-80.2406734178447,25.7397138828941,15057,0.0,BD17009366,2020/05/26 10:40:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,16 Day(s) 0 Hour(s) 32 Minute(s) ,16.0,2900 SW 28 LN,2020/01/14 16:49:00+00,141160380010,YES,True,2020/02/13 12:32:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366025B001,2020-01-14 16:49:00+00:00,2020/01/09 09:04:00+00,BD17009366025,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/26 10:40:00+00,18000.0,29 Day(s) 19 Hour(s) 43 Minute(s) ,29.0,0.0,POST TENSION,15658
15675,-80.2406734178447,25.7397138828941,15060,0.0,BD17009366,2020/04/13 07:15:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,18 Day(s) 18 Hour(s) 28 Minute(s) ,18.0,2900 SW 28 LN,2020/01/16 17:07:00+00,141160380010,YES,True,2020/02/10 10:01:00+00,25.7397138828941,-80.2406734178447,T6-8-O,8000.0,BD17009366028B001,2020-01-16 17:06:00+00:00,2020/01/10 19:26:00+00,BD17009366028,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/04/13 07:15:00+00,8000.0,24 Day(s) 16 Hour(s) 55 Minute(s) ,24.0,0.0,POOL DECK/WOOD OR METAL DECK/CONCRETE SLAB,15676
15727,-80.2406734178447,25.7397138828941,15067,0.0,BD17009366,2020/05/26 10:41:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,14 Day(s) 3 Hour(s) 0 Minute(s) ,14.0,2900 SW 28 LN,2020/02/10 07:26:00+00,141160380010,YES,True,2020/03/06 14:36:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366033B001,2020-02-10 07:25:00+00:00,2020/01/31 10:43:00+00,BD17009366033,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/26 10:41:00+00,12000.0,25 Day(s) 7 Hour(s) 11 Minute(s) ,25.0,0.0,POST TENSION,15728
15733,-80.2406734178447,25.7397138828941,15068,0.0,BD17009366,2020/05/26 10:41:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,2 Day(s) 22 Hour(s) 53 Minute(s) ,2.0,2900 SW 28 LN,2020/02/04 16:20:00+00,141160380010,YES,True,2020/02/12 16:20:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366034B001,2020-02-04 16:19:00+00:00,2020/01/31 10:55:00+00,BD17009366034,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/26 10:41:00+00,12000.0,8 Day(s) 0 Hour(s) 1 Minute(s) ,8.0,0.0,POST TENSION,15734
15749,-80.2406734178447,25.7397138828941,15069,0.0,BD17009366,2020/03/03 09:46:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,2 Day(s) 18 Hour(s) 43 Minute(s) ,2.0,2900 SW 28 LN,2020/02/04 16:16:00+00,141160380010,YES,True,2020/02/12 16:20:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366035B001,2020-02-04 16:16:00+00:00,2020/02/03 08:48:00+00,BD17009366035,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/03/03 09:46:00+00,10000.0,8 Day(s) 0 Hour(s) 4 Minute(s) ,8.0,0.0,LIGHTWEIGHT CONCRETE,15750
15770,-80.2406734178447,25.7397138828941,15071,0.0,BD17009366,,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,19 Day(s) 18 Hour(s) 21 Minute(s) ,19.0,2900 SW 28 LN,2020/02/04 15:09:00+00,141160380010,YES,True,2020/03/06 14:36:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366037B001,2020-02-04 15:08:00+00:00,2020/02/03 09:02:00+00,BD17009366037,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/05 07:30:00+00,6000.0,30 Day(s) 23 Hour(s) 28 Minute(s) ,30.0,0.0,REGULAR EXTERIOR:DOORS,15771
15779,-80.2406734178447,25.7397138828941,15072,0.0,BD17009366,,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,9 Day(s) 18 Hour(s) 26 Minute(s) ,9.0,2900 SW 28 LN,2020/03/03 15:13:00+00,141160380010,YES,True,2020/03/16 17:15:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366038B001,2020-03-03 15:13:00+00:00,2020/03/02 10:39:00+00,BD17009366038,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/05/01 07:24:00+00,10000.0,13 Day(s) 2 Hour(s) 2 Minute(s) ,13.0,0.0,LOUVRES,15780
15787,-80.2406734178447,25.7397138828941,15073,0.0,BD17009366,2020/04/14 07:09:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,9 Day(s) 23 Hour(s) 55 Minute(s) ,9.0,2900 SW 28 LN,2020/03/03 15:58:00+00,141160380010,YES,True,2020/03/16 17:13:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366039B001,2020-03-03 15:56:00+00:00,2020/03/02 10:41:00+00,BD17009366039,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/04/14 07:09:00+00,7000.0,13 Day(s) 1 Hour(s) 17 Minute(s) ,13.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,15788
15795,-80.2406734178447,25.7397138828941,15074,0.0,BD17009366,2020/06/05 07:38:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,76 Day(s) 0 Hour(s) 32 Minute(s) ,76.0,2900 SW 28 LN,2020/03/12 16:37:00+00,141160380010,YES,True,2020/06/03 11:52:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366041B001,2020-03-12 16:34:00+00:00,2020/03/12 10:15:00+00,BD17009366041,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/05 07:38:00+00,4000.0,82 Day(s) 19 Hour(s) 18 Minute(s) ,82.0,0.0,DECK WATERPROOFING,15796
15807,-80.2406734178447,25.7397138828941,15076,0.0,BD17009366,,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,30 Day(s) 21 Hour(s) 39 Minute(s) ,30.0,2900 SW 28 LN,2020/05/16 17:00:00+00,141160380010,YES,True,2020/06/17 11:03:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366044B001,2020-05-16 17:00:00+00:00,2020/05/11 10:44:00+00,BD17009366044,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/18 18:05:00+00,150000.0,31 Day(s) 18 Hour(s) 3 Minute(s) ,31.0,0.0,WINDOWS|STOREFRONT,15808
15845,-80.2406734178447,25.7397138828941,15081,0.0,BD17009366,2020/06/19 08:12:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,22 Day(s) 21 Hour(s) 44 Minute(s) ,22.0,2900 SW 28 LN,2020/05/16 17:37:00+00,141160380010,YES,True,2020/06/11 18:22:00+00,25.7397138828941,-80.2406734178447,T6-8-O,,BD17009366048B001,2020-05-16 17:37:00+00:00,2020/05/11 13:09:00+00,BD17009366048,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/19 08:12:00+00,48000.0,26 Day(s) 0 Hour(s) 45 Minute(s) ,26.0,0.0,RAILINGS - METAL,15846
17667,-80.2507951339014,25.7758754863627,17960,0.0,BD17015977,2020/07/07 11:07:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,31 Day(s) 16 Hour(s) 55 Minute(s) ,31.0,313 NW 34 AV,2020/05/29 17:29:00+00,141040240270,YES,True,2020/07/06 14:17:00+00,25.7758754863627,-80.2507951339014,T3-O,,BD17015977005B001,2020-05-29 17:28:00+00:00,2020/05/20 20:01:00+00,BD17015977005,Residential,,0.0,CO,NEW CONSTRUCTION,2020/07/07 11:07:00+00,2000.0,37 Day(s) 20 Hour(s) 49 Minute(s) ,37.0,0.0,RAILINGS - WOOD,17668
17678,-80.2507951339014,25.7758754863627,17961,0.0,BD17015977,,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,23 Day(s) 17 Hour(s) 53 Minute(s) ,23.0,313 NW 34 AV,2020/05/29 17:29:00+00,141040240270,YES,True,2020/06/26 17:59:00+00,25.7758754863627,-80.2507951339014,T3-O,,BD17015977006B001,2020-05-29 17:28:00+00:00,2020/05/28 14:29:00+00,BD17015977006,Residential,,0.0,CO,NEW CONSTRUCTION,2020/07/06 22:06:00+00,3000.0,28 Day(s) 0 Hour(s) 31 Minute(s) ,28.0,0.0,REGULAR EXTERIOR:DOORS,17679
18141,-80.2421871138357,25.7298599225175,18422,0.0,BD17016702,,,Active,Permit is Active. Ready for Inspections.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,6 Day(s) 19 Hour(s) 14 Minute(s) ,6.0,3034 OAK AV,2020/06/04 20:56:00+00,141210161070,NO,True,2021/03/08 10:51:00+00,25.7298599225175,-80.2421871138357,T5-O,,BD17016702008B001,2020-06-04 20:55:00+00:00,2020/05/29 13:57:00+00,BD17016702008,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/03/29 12:47:00+00,50000.0,276 Day(s) 13 Hour(s) 56 Minute(s) ,276.0,0.0,WINDOWS|REGULAR EXTERIOR:DOORS,18142
18148,-80.2421871138357,25.7298599225175,18429,0.0,BD17016702,,,Active,Permit is Active. Ready for Inspections.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,185 Day(s) 6 Hour(s) 40 Minute(s) ,185.0,3034 OAK AV,2021/02/26 09:55:00+00,141210161070,NO,True,2022/01/10 09:12:00+00,25.7298599225175,-80.2421871138357,T5-O,,BD17016702019B001,2021-02-26 09:54:00+00:00,2021/02/26 00:31:00+00,BD17016702019,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/01/18 09:48:00+00,18000.0,317 Day(s) 23 Hour(s) 18 Minute(s) ,317.0,0.0,STAIRS - METAL,18149
18149,-80.2421871138357,25.7298599225175,18430,0.0,BD17016702,,,Active,Permit is Active. Ready for Inspections.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,286 Day(s) 5 Hour(s) 47 Minute(s) ,286.0,3034 OAK AV,2021/02/26 09:59:00+00,141210161070,NO,True,2022/01/10 09:14:00+00,25.7298599225175,-80.2421871138357,T5-O,9800.0,BD17016702020B001,2021-02-26 09:59:00+00:00,2021/02/26 00:34:00+00,BD17016702020,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2023/01/18 09:48:00+00,9800.0,317 Day(s) 23 Hour(s) 15 Minute(s) ,317.0,0.0,TRELLIS,18150
18150,-80.2421871138357,25.7298599225175,18431,0.0,BD17016702,2022/07/01 08:06:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,120 Day(s) 1 Hour(s) 5 Minute(s) ,120.0,3034 OAK AV,2021/03/04 08:02:00+00,141210161070,YES,True,2021/07/15 13:49:00+00,25.7298599225175,-80.2421871138357,T5-O,,BD17016702021B001,2021-03-04 08:01:00+00:00,2021/03/03 20:30:00+00,BD17016702021,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/07/01 08:06:00+00,50000.0,133 Day(s) 5 Hour(s) 48 Minute(s) ,133.0,0.0,SHORING / RE-SHORING,18151
18151,-80.2421871138357,25.7298599225175,18432,0.0,BD17016702,,,Active,Permit is Active. Ready for Inspections.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,111 Day(s) 4 Hour(s) 4 Minute(s) ,111.0,3034 OAK AV,2021/03/04 08:04:00+00,141210161070,NO,True,2021/07/15 13:52:00+00,25.7298599225175,-80.2421871138357,T5-O,,BD17016702022B001,2021-03-04 08:03:00+00:00,2021/03/03 20:33:00+00,BD17016702022,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/03/29 12:43:00+00,100000.0,133 Day(s) 5 Hour(s) 49 Minute(s) ,133.0,0.0,POST TENSION,18152
33893,-80.19226301,25.76588364,33577,0.0,BD18016507,2020/11/19 20:04:00+00,,Final,All Inspections are finalized.,,,4691 SW 71 Ave ,MIAMI,CIVIC CONSTRUCTION COMPANY INC,33155.0,7 Day(s) 10 Hour(s) 4 Minute(s) ,7.0,830 SE 1 AV,2018/10/25 07:37:00+00,102050501120,YES,False,2018/11/02 15:14:00+00,25.76588364,-80.19226301,T6-48B-O,6000000.0,BD18016507001B001,2018-10-25 07:36:00+00:00,2018/10/22 15:46:00+00,BD18016507001,Commercial,,0.0,  ,NEW CONSTRUCTION,2020/11/19 20:04:00+00,6000000.0,8 Day(s) 7 Hour(s) 38 Minute(s) ,8.0,0.0,SITE AND SOIL IMPROVEMENTS,33894
