,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
15761,-80.1937551101359,25.7807535172843,15772,0.0,BD17011264,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,103 Day(s) 3 Hour(s) 35 Minute(s) ,103.0,697 N MIAMI AV,2022/10/17 11:43:00+00,131370370015,NO,True,2023/02/06 17:22:00+00,25.7807535172843,-80.1937551101359,T6-60A-O,4485000.0,BD17011264023B001,2022-10-17 11:42:00+00:00,2022/10/17 11:28:00+00,BD17011264023,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2023/02/06 17:22:00+00,4485000.0,112 Day(s) 5 Hour(s) 40 Minute(s) ,112.0,0.0,WINDOWS / DOORS / SKYLIGHT,15762
15766,-80.1937551101359,25.7807535172843,15773,0.0,BD17011264,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,18 Day(s) 2 Hour(s) 13 Minute(s) ,18.0,697 N MIAMI AV,2022/11/03 16:32:00+00,131370370015,NO,True,2023/01/30 09:27:00+00,25.7807535172843,-80.1937551101359,T6-60A-O,,BD17011264024B001,2022-11-03 16:31:00+00:00,2022/11/02 09:41:00+00,BD17011264024,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/01/30 09:27:00+00,1000.0,87 Day(s) 16 Hour(s) 56 Minute(s) ,87.0,0.0,POST TENSION,15767
15775,-80.1937551101359,25.7807535172843,15775,0.0,BD17011264,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,19 Day(s) 4 Hour(s) 14 Minute(s) ,19.0,697 N MIAMI AV,2023/02/08 13:53:00+00,131370370015,NO,True,2023/03/17 14:33:00+00,25.7807535172843,-80.1937551101359,T6-60A-O,,BD17011264026B001,2023-02-08 13:52:00+00:00,2023/02/08 12:24:00+00,BD17011264026,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/03/17 14:33:00+00,25565.0,37 Day(s) 0 Hour(s) 41 Minute(s) ,37.0,0.0,LIGHT GAUGE STEEL FRAMING,15776
15788,-80.1937551101359,25.7807535172843,15776,0.0,BD17011264,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,21 Day(s) 7 Hour(s) 22 Minute(s) ,21.0,697 N MIAMI AV,2023/04/05 11:42:00+00,131370370015,NO,True,2023/05/04 11:48:00+00,25.7807535172843,-80.1937551101359,T6-60A-O,,BD17011264029MA001,2023-04-05 11:42:00+00:00,2023/04/05 11:12:00+00,BD17011264029,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/05/04 11:48:00+00,50000.0,29 Day(s) 0 Hour(s) 6 Minute(s) ,29.0,0.0,TRASH CHUTE,15789
15799,-80.1937551101359,25.7807535172843,15777,0.0,BD17011264,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,30 Day(s) 9 Hour(s) 22 Minute(s) ,30.0,697 N MIAMI AV,2023/04/05 12:23:00+00,131370370015,NO,True,2023/05/10 09:05:00+00,25.7807535172843,-80.1937551101359,T6-60A-O,,BD17011264030B001,2023-04-05 12:23:00+00:00,2023/04/05 11:54:00+00,BD17011264030,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/05/10 09:05:00+00,200000.0,34 Day(s) 20 Hour(s) 42 Minute(s) ,34.0,0.0,RAILINGS - METAL,15800
19071,-80.2062365757473,25.8044890610743,19069,0.0,BD17017873,2019/04/10 15:25:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,10 Day(s) 20 Hour(s) 52 Minute(s) ,10.0,644 NW 30 ST,2019/02/26 15:58:00+00,131250242180,YES,False,2019/04/04 13:58:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873015B001,2019-02-26 15:57:00+00:00,2019/02/15 12:06:00+00,BD17017873015,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/10 15:25:00+00,8000.0,36 Day(s) 22 Hour(s) 1 Minute(s) ,36.0,0.0,TRUSSES,19072
19072,-80.2062365757473,25.8044890610743,19070,0.0,BD17017873,,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,3 Day(s) 3 Hour(s) 8 Minute(s) ,3.0,644 NW 30 ST,2019/03/08 07:49:00+00,131250242180,YES,False,2019/03/20 08:41:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873016B001,2019-03-08 07:48:00+00:00,2019/03/06 12:42:00+00,BD17017873016,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/19 13:26:00+00,3200.0,12 Day(s) 0 Hour(s) 53 Minute(s) ,12.0,0.0,REGULAR EXTERIOR:DOORS,19073
19073,-80.2062365757473,25.8044890610743,19071,0.0,BD17017873,2019/06/19 13:26:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,6 Day(s) 9 Hour(s) 42 Minute(s) ,6.0,644 NW 30 ST,2019/03/08 07:44:00+00,131250242180,YES,False,2019/04/04 13:56:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873017B001,2019-03-08 07:44:00+00:00,2019/03/06 14:13:00+00,BD17017873017,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/19 13:26:00+00,6800.0,27 Day(s) 6 Hour(s) 12 Minute(s) ,27.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,19074
19074,-80.2062365757473,25.8044890610743,19072,0.0,BD17017873,,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,5 Day(s) 1 Hour(s) 21 Minute(s) ,5.0,644 NW 30 ST,2019/03/15 12:59:00+00,131250242180,YES,False,2019/04/04 13:54:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873018B001,2019-03-15 12:59:00+00:00,2019/03/07 15:18:00+00,BD17017873018,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/14 10:10:00+00,3400.0,20 Day(s) 0 Hour(s) 55 Minute(s) ,20.0,0.0,LOUVRES,19075
19075,-80.2062365757473,25.8044890610743,19073,0.0,BD17017873,2019/10/31 09:56:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,47 Day(s) 7 Hour(s) 45 Minute(s) ,47.0,644 NW 30 ST,2019/04/18 09:33:00+00,131250242180,YES,False,2019/08/08 11:33:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873019B001,2019-04-18 09:33:00+00:00,2019/04/05 14:49:00+00,BD17017873019,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/10/31 09:56:00+00,27000.0,112 Day(s) 2 Hour(s) 0 Minute(s) ,112.0,0.0,RAILINGS - METAL|STAIRS - METAL,19076
19085,-80.2062365757473,25.8044890610743,19078,0.0,BD17017873,2020/01/28 07:29:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,0 Day(s) 22 Hour(s) 17 Minute(s) ,0.0,644 NW 30 ST,2019/07/23 16:39:00+00,131250242180,YES,False,2019/08/08 11:30:00+00,25.8044890610743,-80.2062365757473,D2,,BD17017873025B001,2019-07-23 16:38:00+00:00,2019/07/22 09:28:00+00,BD17017873025,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/01/28 07:29:00+00,15000.0,15 Day(s) 18 Hour(s) 52 Minute(s) ,15.0,0.0,LIGHT GAUGE STEEL FRAMING,19086
28113,-80.21219169,25.78043006,28702,0.0,BD18012139,2020/08/31 19:44:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,5 Day(s) 0 Hour(s) 10 Minute(s) ,5.0,1001 NW 7 ST,2020/02/26 13:45:00+00,131350290010,YES,True,2020/07/01 16:06:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139012B001,2020-02-26 13:44:00+00:00,2020/02/25 10:01:00+00,BD18012139012,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/31 19:44:00+00,25000.0,126 Day(s) 2 Hour(s) 22 Minute(s) ,126.0,0.0,SHORING / RE-SHORING,28114
28217,-80.21219169,25.78043006,28703,0.0,BD18012139,2020/09/24 18:38:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,208 Day(s) 9 Hour(s) 15 Minute(s) ,208.0,1001 NW 7 ST,2020/02/27 07:02:00+00,131350290010,YES,True,2020/09/23 17:44:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139013B001,2020-02-27 07:01:00+00:00,2020/02/25 10:08:00+00,BD18012139013,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/24 18:38:00+00,150000.0,209 Day(s) 10 Hour(s) 43 Minute(s) ,209.0,0.0,POST TENSION,28218
28233,-80.21219169,25.78043006,28705,0.0,BD18012139,2020/09/02 16:31:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,18 Day(s) 22 Hour(s) 13 Minute(s) ,18.0,1001 NW 7 ST,2020/03/04 17:42:00+00,131350290010,YES,True,2020/07/30 18:05:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139016B001,2020-03-04 17:41:00+00:00,2020/03/03 13:56:00+00,BD18012139016,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/02 16:31:00+00,25000.0,148 Day(s) 0 Hour(s) 24 Minute(s) ,148.0,0.0,RAILINGS - METAL,28234
28241,-80.21219169,25.78043006,28706,0.0,BD18012139,2020/10/14 08:50:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,75 Day(s) 17 Hour(s) 15 Minute(s) ,75.0,1001 NW 7 ST,2020/03/04 17:46:00+00,131350290010,YES,True,2020/07/30 17:58:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139017B001,2020-03-04 17:44:00+00:00,2020/03/03 14:00:00+00,BD18012139017,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/10/14 08:50:00+00,85000.0,148 Day(s) 0 Hour(s) 14 Minute(s) ,148.0,0.0,RAILINGS - METAL,28242
28364,-80.21219169,25.78043006,28710,0.0,BD18012139,,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,7 Day(s) 1 Hour(s) 16 Minute(s) ,7.0,1001 NW 7 ST,2020/03/19 08:18:00+00,131350290010,YES,True,2020/06/25 16:04:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139020B001,2020-03-19 08:17:00+00:00,2020/03/17 10:01:00+00,BD18012139020,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/15 20:03:00+00,17000.0,98 Day(s) 7 Hour(s) 47 Minute(s) ,98.0,0.0,GARAGE OR ROLL-UP DOOR,28365
28371,-80.21219169,25.78043006,28711,0.0,BD18012139,,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,6 Day(s) 23 Hour(s) 3 Minute(s) ,6.0,1001 NW 7 ST,2020/03/18 15:27:00+00,131350290010,YES,True,2020/06/25 16:07:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139021B001,2020-03-18 15:26:00+00:00,2020/03/17 10:07:00+00,BD18012139021,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/15 20:02:00+00,10000.0,99 Day(s) 0 Hour(s) 41 Minute(s) ,99.0,0.0,REGULAR EXTERIOR:DOORS,28372
28541,-80.21219169,25.78043006,28737,0.0,BD18012139,2020/10/22 08:50:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,43 Day(s) 5 Hour(s) 57 Minute(s) ,43.0,1001 NW 7 ST,2020/09/04 14:45:00+00,131350290010,YES,True,2020/10/21 06:53:00+00,25.78043006,-80.21219169,T6-8-O,,BD18012139047B001,2020-09-04 14:45:00+00:00,2020/09/04 08:57:00+00,BD18012139047,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/10/22 08:50:00+00,60000.0,46 Day(s) 16 Hour(s) 8 Minute(s) ,46.0,0.0,RAILINGS-GLASS,28542
28549,-80.21219169,25.78043006,28738,500.0,BD18012139,2020/10/07 19:51:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,19 Day(s) 8 Hour(s) 39 Minute(s) ,19.0,1001 NW 7 ST,2020/09/04 14:54:00+00,131350290010,YES,True,2020/09/28 07:52:00+00,25.78043006,-80.21219169,T6-8-O,80000.0,BD18012139048B001,2020-09-04 14:54:00+00:00,2020/09/04 14:49:00+00,BD18012139048,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/10/07 19:51:00+00,80000.0,23 Day(s) 16 Hour(s) 58 Minute(s) ,23.0,500.0,TRELLIS/PERGOLA - COMMERCIAL,28550
28554,-80.21219169,25.78043006,28739,200.0,BD18012139,2020/12/16 14:51:00+00,,Final,All Inspections are finalized.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,25 Day(s) 23 Hour(s) 45 Minute(s) ,25.0,1001 NW 7 ST,2020/09/04 15:19:00+00,131350290010,YES,True,2020/09/30 22:45:00+00,25.78043006,-80.21219169,T6-8-O,35001.0,BD18012139049B001,2020-09-04 15:18:00+00:00,2020/09/04 14:55:00+00,BD18012139049,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/12/16 14:51:00+00,35001.0,26 Day(s) 7 Hour(s) 27 Minute(s) ,26.0,200.0,CLUB HOUSE/CABANA/POOL CABANA - COMMERCIAL,28555
28846,-80.21219169,25.78043006,28683,295408.0,BD18012139,2020/12/17 08:59:00+00,,Final,All Inspections are finalized.,CO,2020/12/17 09:32:00,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,505 Day(s) 21 Hour(s) 15 Minute(s) ,505.0,1001 NW 7 ST,2018/08/06 09:18:00+00,131350290010,YES,True,2019/10/04 09:58:00+00,25.78043006,-80.21219169,T6-8-O,51696400.0,BD18012139001B001,2018-08-06 09:17:00+00:00,2018/08/01 13:38:00+00,BD18012139001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/08/10 14:19:00+00,51696400.0,424 Day(s) 0 Hour(s) 41 Minute(s) ,424.0,295408.0,MULTI-FAMILY (RENTAL),28847
89379,-80.2118389288176,25.7806503427769,89409,268399.0,BD21005110,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,,,999 NW 7 ST,,131351050010,NO,True,2022/06/10 13:52:00+00,25.7806503427769,-80.2118389288176,T6-8-O,55000000.0,BD21005110001B001,2021-04-19 19:19:00+00:00,2021/03/11 13:35:00+00,BD21005110001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/06/10 13:52:00+00,55000000.0,416 Day(s) 18 Hour(s) 33 Minute(s) ,416.0,268399.0,MULTI-FAMILY (CONDO),89380
89383,-80.2118389288176,25.7806503427769,89413,268399.0,BD21005110,,,Active,Permit is Active. Ready for Inspections.,,,3185 South Congress Ave  ,Del Ray,KAUFMAN LYNN CONSTRUCTION  INC. ,33445.0,,,999 NW 7 ST,,131351050010,NO,True,2022/10/14 12:20:00+00,25.7806503427769,-80.2118389288176,T6-8-O,,BD21005110001PW001,2021-04-19 19:19:00+00:00,2021/03/11 13:35:00+00,BD21005110001,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/10/14 12:20:00+00,,542 Day(s) 17 Hour(s) 1 Minute(s) ,542.0,268399.0,BUILDING LINE AND GRADE SURVEY,89384
