,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
8618,-80.1823103935841,25.835537480206,8531,0.0,BD16009516,2020/08/05 19:01:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,6 Day(s) 22 Hour(s) 40 Minute(s) ,6.0,6445 NE 7 AV,2020/06/23 10:59:00+00,132180000031,YES,True,2020/07/01 12:33:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516050B001,2020-06-23 10:59:00+00:00,2020/06/19 20:25:00+00,BD16009516050,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/05 19:01:00+00,25000.0,8 Day(s) 1 Hour(s) 34 Minute(s) ,8.0,0.0,SCREEN WALL GATES,8619
8671,-80.1823103935841,25.835537480206,8537,0.0,BD16009516,2020/09/01 16:57:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,15 Day(s) 22 Hour(s) 25 Minute(s) ,15.0,6445 NE 7 AV,2020/08/07 13:28:00+00,132180000031,YES,True,2020/08/27 10:58:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516055B001,2020-08-07 13:27:00+00:00,2020/08/07 13:22:00+00,BD16009516055,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/01 16:57:00+00,10000.0,19 Day(s) 21 Hour(s) 31 Minute(s) ,19.0,0.0,STAIRS - METAL,8672
8685,-80.1823103935841,25.835537480206,8539,0.0,BD16009516,,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,14 Day(s) 19 Hour(s) 22 Minute(s) ,14.0,6445 NE 7 AV,2020/08/10 17:38:00+00,132180000031,YES,True,2020/08/27 10:59:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516058B001,2020-08-10 17:38:00+00:00,2020/08/10 17:14:00+00,BD16009516058,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/22 15:39:00+00,15000.0,16 Day(s) 17 Hour(s) 21 Minute(s) ,16.0,0.0,GARAGE OR ROLL-UP DOOR,8686
8872,-80.1823103935841,25.835537480206,8494,0.0,BD16009516,2020/01/30 09:24:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,7 Day(s) 21 Hour(s) 34 Minute(s) ,7.0,6445 NE 7 AV,2019/09/25 11:24:00+00,132180000031,YES,True,2019/10/03 14:04:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516009B001,2019-09-25 11:24:00+00:00,2019/09/25 09:54:00+00,BD16009516009,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/01/30 09:24:00+00,15000.0,8 Day(s) 2 Hour(s) 40 Minute(s) ,8.0,0.0,SHORING / RE-SHORING,8873
8874,-80.1823103935841,25.835537480206,8495,0.0,BD16009516,2020/01/30 09:24:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,7 Day(s) 4 Hour(s) 47 Minute(s) ,7.0,6445 NE 7 AV,2019/09/25 11:23:00+00,132180000031,YES,True,2019/10/03 14:06:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516010B001,2019-09-25 11:23:00+00:00,2019/09/25 10:03:00+00,BD16009516010,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/01/30 09:24:00+00,15000.0,8 Day(s) 2 Hour(s) 43 Minute(s) ,8.0,0.0,SHORING / RE-SHORING,8875
8880,-80.1823103935841,25.835537480206,8496,0.0,BD16009516,2020/01/30 09:24:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,7 Day(s) 21 Hour(s) 26 Minute(s) ,7.0,6445 NE 7 AV,2019/09/25 11:25:00+00,132180000031,YES,True,2019/10/03 14:07:00+00,25.835537480206,-80.1823103935841,T5-R,,BD16009516011B001,2019-09-25 11:25:00+00:00,2019/09/25 10:19:00+00,BD16009516011,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/01/30 09:24:00+00,15000.0,8 Day(s) 2 Hour(s) 42 Minute(s) ,8.0,0.0,SHORING / RE-SHORING,8881
29127,-80.19225557,25.81429646,29205,0.0,BD18012583,2019/03/04 08:26:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,53 Day(s) 3 Hour(s) 38 Minute(s) ,53.0,151 NE 41 ST,2018/08/13 08:57:00+00,131240241550,YES,True,2019/02/01 13:14:00+00,25.81429646,-80.19225557,T5-O,10000.0,BD18012583001B001,2018-08-10 16:19:00+00:00,2018/08/09 09:42:00+00,BD18012583001,Commercial,,0.0,  ,NEW CONSTRUCTION,2019/03/04 08:26:00+00,10000.0,174 Day(s) 20 Hour(s) 55 Minute(s) ,174.0,0.0,AWNING OR CANOPY/CLIMATE RIBBON,29128
31377,-80.18231307,25.83554218,31334,0.0,BD18014488,2022/02/22 15:39:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,112 Day(s) 12 Hour(s) 29 Minute(s) ,112.0,6445 NE 7 AV,2018/09/18 11:39:00+00,132180000031,YES,False,2019/05/30 19:51:00+00,25.83554218,-80.18231307,T5-R,10000.0,BD18014488001B001,2018-09-18 11:39:00+00:00,2018/09/17 14:12:00+00,BD18014488001,Commercial,,0.0,  ,NEW CONSTRUCTION,2022/02/22 15:39:00+00,10000.0,254 Day(s) 8 Hour(s) 12 Minute(s) ,254.0,0.0,CHAIN LINK FENCE ,31378
40717,-80.1923413,25.81484791,40666,0.0,BD19002574,2019/12/30 09:01:00+00,,Final,All Inspections are finalized.,CC,2020/01/02 10:30:00,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,150 NE 42 ST,,131240241550,YES,True,2019/09/16 07:36:00+00,25.81484791,-80.1923413,T5-O,,BD19002574001B001,2019-02-16 12:04:00+00:00,2019/02/13 07:49:00+00,BD19002574001,Commercial,15000.0,0.0,  ,REMODELING/REPAIRS,2019/12/30 09:01:00+00,15000.0,211 Day(s) 19 Hour(s) 32 Minute(s) ,211.0,0.0,EXTERIOR RAILINGS:METAL/WOOD/GLASS/CONCRETE,40718
45193,-80.1912062134952,25.7809093619756,45375,200.0,BD19006944,2021/11/23 07:55:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,650 NE 2 AV,,131370360070,YES,True,2021/11/08 10:39:00+00,25.7809093619756,-80.1912062134952,T6-60A-O,35001.0,BD19006944088B001,2021-09-03 11:34:00+00:00,2021/08/12 12:01:00+00,BD19006944088,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/11/23 07:55:00+00,35001.0,65 Day(s) 23 Hour(s) 5 Minute(s) ,65.0,200.0,CLUB HOUSE/CABANA/POOL CABANA - COMMERCIAL,45194
81095,-80.198769,25.77985129,81288,1316101.0,BD20021776,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,249 NW 6 ST,,101050501120,NO,True,2021/12/16 12:46:00+00,25.77985129,-80.198769,T6-12-O,158000000.0,BD20021776001B001,2020-10-26 10:10:00+00:00,2020/10/21 23:09:00+00,BD20021776001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/16 12:46:00+00,158000000.0,416 Day(s) 2 Hour(s) 36 Minute(s) ,416.0,1316101.0,RETAIL OF GOODS:SUPERMARKET/CLOTHING/FURNITURE/BOOK STORE/ART PRODUCTS|MULTI-FAMILY (RENTAL)|PARKING GARAGE-MULTIPLE FLOORS ,81096
84199,-80.1924223831964,25.7814612067546,84411,0.0,BD20025627,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,710 NE 1 AV,,131370370030,NO,True,2022/12/28 17:20:00+00,25.7814612067546,-80.1924223831964,T6-60A-O,,BD20025627025B001,2022-11-15 14:57:00+00:00,2022/11/09 17:47:00+00,BD20025627025,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/12/28 17:20:00+00,920550.0,43 Day(s) 2 Hour(s) 23 Minute(s) ,43.0,0.0,REGULAR EXTERIOR:DOORS,84200
84858,-80.1924223831964,25.7814612067546,84380,841065.0,BD20025627,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,710 NE 1 AV,,131370370030,NO,True,2022/01/11 09:42:00+00,25.7814612067546,-80.1924223831964,T6-60A-O,147195376.0,BD20025627001B001,2020-12-30 15:38:00+00:00,2020/12/14 14:35:00+00,BD20025627001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/07/20 15:08:00+00,147195376.0,376 Day(s) 18 Hour(s) 4 Minute(s) ,376.0,841065.0,RETAIL OF GOODS:SUPERMARKET/CLOTHING/FURNITURE/BOOK STORE/ART PRODUCTS|MULTI-FAMILY (RENTAL)|POOL DECK/WOOD OR METAL DECK/CONCRETE SLAB|CLUB HOUSE/CABANA/POOL CABANA - COMMERCIAL|SCREEN WALL/DECORATIVE ARTWORK/NOT SIGNAGE|VEHICULAR RAMP|WATERPROOFING,84859
84912,-80.1924223831964,25.7814612067546,84387,841065.0,BD20025627,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,710 NE 1 AV,,131370370030,NO,True,2023/04/21 12:29:00+00,25.7814612067546,-80.1924223831964,T6-60A-O,,BD20025627001PW001,2020-12-30 15:38:00+00:00,2020/12/14 14:35:00+00,BD20025627001,Commercial,,0.0,CO,NEW CONSTRUCTION,2023/04/21 12:29:00+00,,841 Day(s) 20 Hour(s) 51 Minute(s) ,841.0,841065.0,BUILDING LINE AND GRADE SURVEY,84913
85921,-80.23106389,25.73432135,85577,0.0,BD20026564,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,2467 S BAYSHORE DR,,141220011170,NO,False,2023/03/15 08:57:00+00,25.73432135,-80.23106389,T3-R,50000.0,BD20026564007B001,2023-02-03 14:55:00+00:00,2023/02/02 14:58:00+00,BD20026564007,Residential,,0.0,CO,NEW CONSTRUCTION,2023/03/15 08:57:00+00,50000.0,39 Day(s) 18 Hour(s) 2 Minute(s) ,39.0,0.0,POOL / SPA / FOUNTAIN,85922
92102,-80.1987690035084,25.7798512852496,92598,0.0,BD21009504,2022/05/19 13:11:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,249 NW 6 ST,,101050501120,YES,False,2021/05/26 11:07:00+00,25.7798512852496,-80.1987690035084,T6-12-O,75000.0,BD21009504001B001,2021-05-12 13:04:00+00:00,2021/04/30 14:03:00+00,BD21009504001,Commercial,,0.0,  ,NEW CONSTRUCTION,2022/05/19 13:11:00+00,75000.0,13 Day(s) 22 Hour(s) 3 Minute(s) ,13.0,0.0,EXCAVATION/PILES/SITE AND SOIL IMPROVEMENT,92103
94203,-80.1987690035084,25.7798512852496,94593,0.0,BD21011769,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,249 NW 6 ST,,101050501120,NO,False,2021/08/19 08:16:00+00,25.7798512852496,-80.1987690035084,T6-12-O,15000.0,BD21011769001B001,2021-06-10 09:57:00+00:00,2021/05/26 11:16:00+00,BD21011769001,Commercial,,0.0,  ,NEW CONSTRUCTION,2023/01/18 16:24:00+00,15000.0,69 Day(s) 22 Hour(s) 19 Minute(s) ,69.0,0.0,FENCES 4 FEET HIGH FOR VACANT LOT,94204
104697,-80.1924223831964,25.7814612067546,104570,0.0,BD21025052,2022/02/07 15:33:00+00,,Final,All Inspections are finalized.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,1 Day(s) 0 Hour(s) 34 Minute(s) ,1.0,710 NE 1 AV,2021/10/25 11:07:00+00,131370370030,YES,False,2021/10/28 12:26:00+00,25.7814612067546,-80.1924223831964,T6-60A-O,40000.0,BD21025052001B001,2021-10-25 11:07:00+00:00,2021/10/25 10:45:00+00,BD21025052001,Commercial,,0.0,  ,NEW CONSTRUCTION,2022/02/07 15:33:00+00,40000.0,3 Day(s) 1 Hour(s) 19 Minute(s) ,3.0,0.0,EXCAVATION/PILES/SITE AND SOIL IMPROVEMENT (BUILDING OFFICIAL ONLY),104698
129002,-80.1917478793948,25.7836610468846,129803,0.0,BD23003091,,,Active,Permit is Active. Ready for Inspections.,,,5959 BLUE LAGOON DR ,MIAMI,COASTAL CONSTRUCTION OF MIAMI DADE COUNTY  INC. dba COASTAL CONSTRUCTION OF MIAMIDADE,33142.0,,,851 NE 1 AV 104,,131370395690,NO,True,2023/06/01 15:43:00+00,25.7836610468846,-80.1917478793948,T6-60A-O,,BD23003091001B001,2023-02-10 15:33:00+00:00,2023/02/09 18:35:00+00,BD23003091001,Commercial,193000.0,2198.0,CO,REMODELING/REPAIRS,2023/06/01 15:43:00+00,193000.0,111 Day(s) 0 Hour(s) 10 Minute(s) ,111.0,2198.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION,129003
