,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
15634,-80.2210636452687,25.8355387253179,15962,0.0,BD17011516,2019/09/17 14:18:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,13 Day(s) 19 Hour(s) 14 Minute(s) ,13.0,1480 NW 67 ST,2018/11/19 15:18:00+00,131140090010,YES,True,2019/01/14 09:44:00+00,25.8355387253179,-80.2210636452687,T4-R,,BD17011516009B001,2018-11-19 15:17:00+00:00,2018/11/19 14:16:00+00,BD17011516009,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/09/17 14:18:00+00,20000.0,55 Day(s) 18 Hour(s) 27 Minute(s) ,55.0,0.0,TRUSSES,15635
15667,-80.2210636452687,25.8355387253179,15967,0.0,BD17011516,2019/08/22 09:54:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,35 Day(s) 23 Hour(s) 48 Minute(s) ,35.0,1480 NW 67 ST,2019/06/07 11:21:00+00,131140090010,YES,True,2019/08/09 14:25:00+00,25.8355387253179,-80.2210636452687,T4-R,,BD17011516014B001,2019-06-07 11:21:00+00:00,2019/06/06 15:36:00+00,BD17011516014,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/08/22 09:54:00+00,36000.0,63 Day(s) 3 Hour(s) 4 Minute(s) ,63.0,0.0,RAILINGS - METAL,15668
15772,-80.2223918177913,25.8343069374389,15980,0.0,BD17011519,2019/10/23 10:32:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,20 Day(s) 22 Hour(s) 51 Minute(s) ,20.0,1491 NW 65 ST,2018/11/07 11:55:00+00,131140090010,YES,True,2019/01/14 09:52:00+00,25.8343069374389,-80.2223918177913,T4-R,,BD17011519006B001,2018-11-07 11:55:00+00:00,2018/11/06 10:47:00+00,BD17011519006,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/10/23 10:32:00+00,23000.0,67 Day(s) 21 Hour(s) 57 Minute(s) ,67.0,0.0,SHORING / RE-SHORING,15773
15781,-80.2223918177913,25.8343069374389,15981,0.0,BD17011519,2019/10/23 10:33:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,16 Day(s) 23 Hour(s) 23 Minute(s) ,16.0,1491 NW 65 ST,2018/12/24 09:12:00+00,131140090010,YES,True,2019/03/04 09:55:00+00,25.8343069374389,-80.2223918177913,T4-R,,BD17011519007B001,2018-12-24 09:07:00+00:00,2018/12/20 12:14:00+00,BD17011519007,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/10/23 10:33:00+00,20000.0,70 Day(s) 0 Hour(s) 48 Minute(s) ,70.0,0.0,TRUSSES,15782
15824,-80.2223918177913,25.8343069374389,15985,0.0,BD17011519,2019/10/23 10:35:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,39 Day(s) 6 Hour(s) 50 Minute(s) ,39.0,1491 NW 65 ST,2019/06/07 08:50:00+00,131140090010,YES,True,2019/08/09 14:25:00+00,25.8343069374389,-80.2223918177913,T4-R,,BD17011519011B001,2019-06-07 08:49:00+00:00,2019/06/06 15:33:00+00,BD17011519011,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/10/23 10:35:00+00,36000.0,63 Day(s) 5 Hour(s) 36 Minute(s) ,63.0,0.0,RAILINGS - METAL,15825
15926,-80.22227829832,25.8355230558913,15999,0.0,BD17011520,2019/05/24 09:14:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,20 Day(s) 23 Hour(s) 37 Minute(s) ,20.0,6595 NW 15 AV,2018/11/07 11:55:00+00,131140090010,YES,True,2019/01/14 09:51:00+00,25.8355230558913,-80.22227829832,T4-R,,BD17011520007B001,2018-11-07 11:54:00+00:00,2018/11/06 10:54:00+00,BD17011520007,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/24 09:14:00+00,20000.0,67 Day(s) 21 Hour(s) 57 Minute(s) ,67.0,0.0,SHORING / RE-SHORING,15927
15934,-80.22227829832,25.8355230558913,16000,0.0,BD17011520,2019/05/24 09:14:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,21 Day(s) 0 Hour(s) 36 Minute(s) ,21.0,6595 NW 15 AV,2018/12/27 15:11:00+00,131140090010,YES,True,2019/02/06 14:36:00+00,25.8355230558913,-80.22227829832,T4-R,,BD17011520008B001,2018-12-27 15:08:00+00:00,2018/12/20 12:19:00+00,BD17011520008,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/24 09:14:00+00,20000.0,40 Day(s) 23 Hour(s) 28 Minute(s) ,40.0,0.0,TRUSSES,15935
16137,-80.22227829832,25.8355230558913,16005,0.0,BD17011520,2019/09/18 09:43:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,21 Day(s) 16 Hour(s) 24 Minute(s) ,21.0,6595 NW 15 AV,2019/06/07 08:27:00+00,131140090010,YES,True,2019/08/02 09:52:00+00,25.8355230558913,-80.22227829832,T4-R,,BD17011520014B001,2019-06-07 08:26:00+00:00,2019/06/06 15:35:00+00,BD17011520014,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/09/18 09:43:00+00,36000.0,56 Day(s) 1 Hour(s) 26 Minute(s) ,56.0,0.0,RAILINGS - METAL,16138
36237,-80.21772237,25.78024217,36101,0.0,BD18018477,2021/03/16 07:20:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,18 Day(s) 21 Hour(s) 57 Minute(s) ,18.0,1355 NW 7 ST,2020/10/29 14:42:00+00,131350470015,YES,True,2021/01/28 07:51:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477008B001,2020-10-29 14:41:00+00:00,2020/08/27 08:12:00+00,BD18018477008,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/03/16 07:20:00+00,58780.0,90 Day(s) 17 Hour(s) 10 Minute(s) ,90.0,0.0,RAILINGS - METAL,36238
36308,-80.21772237,25.78024217,36102,0.0,BD18018477,2021/04/23 07:18:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,27 Day(s) 23 Hour(s) 48 Minute(s) ,27.0,1355 NW 7 ST,2021/02/11 10:13:00+00,131350470015,YES,True,2021/03/22 07:53:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477009B001,2020-10-29 17:03:00+00:00,2020/08/31 08:15:00+00,BD18018477009,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/23 07:18:00+00,81960.0,143 Day(s) 14 Hour(s) 50 Minute(s) ,143.0,0.0,RAILINGS - METAL,36309
36620,-80.21772237,25.78024217,36105,0.0,BD18018477,2021/03/16 07:20:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,111 Day(s) 18 Hour(s) 33 Minute(s) ,111.0,1355 NW 7 ST,2020/10/30 15:00:00+00,131350470015,YES,True,2021/03/03 13:21:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477012B001,2020-10-30 15:00:00+00:00,2020/09/30 09:06:00+00,BD18018477012,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/03/16 07:20:00+00,81960.0,123 Day(s) 22 Hour(s) 21 Minute(s) ,123.0,0.0,RAILINGS - METAL,36621
36623,-80.21772237,25.78024217,36108,0.0,BD18018477,2021/03/16 07:20:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,40 Day(s) 17 Hour(s) 46 Minute(s) ,40.0,1355 NW 7 ST,2020/10/30 14:04:00+00,131350470015,YES,True,2021/01/28 07:53:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477014B001,2020-10-30 11:55:00+00:00,2020/10/28 09:54:00+00,BD18018477014,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/03/16 07:20:00+00,81960.0,89 Day(s) 19 Hour(s) 58 Minute(s) ,89.0,0.0,RAILINGS - METAL,36624
36629,-80.21772237,25.78024217,36114,0.0,BD18018477,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,93 Day(s) 16 Hour(s) 5 Minute(s) ,93.0,1355 NW 7 ST,2020/11/17 18:46:00+00,131350470015,YES,True,2021/03/04 07:52:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477022B001,2020-11-17 18:46:00+00:00,2020/11/17 13:38:00+00,BD18018477022,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/03/19 07:30:00+00,30000.0,106 Day(s) 13 Hour(s) 6 Minute(s) ,106.0,0.0,LOUVRES,36630
36630,-80.21772237,25.78024217,36115,0.0,BD18018477,2021/05/07 07:20:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,121 Day(s) 22 Hour(s) 1 Minute(s) ,121.0,1355 NW 7 ST,2020/11/17 18:34:00+00,131350470015,YES,True,2021/04/12 10:25:00+00,25.78024217,-80.21772237,T6-8-L,55000.0,BD18018477023B001,2020-11-17 18:33:00+00:00,2020/11/17 14:13:00+00,BD18018477023,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/05/07 07:20:00+00,55000.0,145 Day(s) 15 Hour(s) 52 Minute(s) ,145.0,0.0,LIGHT POLE AND FOUNDATION,36631
36631,-80.21772237,25.78024217,36116,0.0,BD18018477,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,105 Day(s) 21 Hour(s) 1 Minute(s) ,105.0,1355 NW 7 ST,2020/11/17 18:51:00+00,131350470015,YES,True,2021/03/08 10:48:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477024B001,2020-11-17 18:51:00+00:00,2020/11/17 14:54:00+00,BD18018477024,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/21 07:27:00+00,55000.0,110 Day(s) 15 Hour(s) 57 Minute(s) ,110.0,0.0,REGULAR EXTERIOR:DOORS,36632
36632,-80.21772237,25.78024217,36117,0.0,BD18018477,2021/04/02 07:17:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,119 Day(s) 15 Hour(s) 24 Minute(s) ,119.0,1355 NW 7 ST,2020/11/17 18:56:00+00,131350470015,YES,True,2021/03/22 07:54:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477025B001,2020-11-17 18:56:00+00:00,2020/11/17 15:07:00+00,BD18018477025,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/02 07:17:00+00,30000.0,124 Day(s) 12 Hour(s) 58 Minute(s) ,124.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,36633
36639,-80.21772237,25.78024217,36124,0.0,BD18018477,2021/04/02 07:21:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,92 Day(s) 16 Hour(s) 24 Minute(s) ,92.0,1355 NW 7 ST,2020/12/14 15:33:00+00,131350470015,YES,True,2021/03/22 07:54:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477032B001,2020-12-14 15:33:00+00:00,2020/12/14 09:18:00+00,BD18018477032,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/02 07:21:00+00,40000.0,97 Day(s) 16 Hour(s) 21 Minute(s) ,97.0,0.0,POST TENSION,36640
36640,-80.21772237,25.78024217,36125,0.0,BD18018477,2021/05/16 23:09:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,27 Day(s) 3 Hour(s) 22 Minute(s) ,27.0,1355 NW 7 ST,2021/02/11 13:56:00+00,131350470015,YES,True,2021/04/27 17:28:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477035P001,2021-02-11 13:54:00+00:00,2021/01/19 15:01:00+00,BD18018477035,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/16 23:09:00+00,150000.0,75 Day(s) 3 Hour(s) 34 Minute(s) ,75.0,0.0,PAVING AND DRAINAGE,36641
36641,-80.21772237,25.78024217,36126,0.0,BD18018477,2021/04/28 07:23:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,55 Day(s) 22 Hour(s) 11 Minute(s) ,55.0,1355 NW 7 ST,2021/02/23 08:51:00+00,131350470015,YES,True,2021/04/21 07:31:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477036B001,2021-02-23 08:50:00+00:00,2021/01/28 09:57:00+00,BD18018477036,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/28 07:23:00+00,40000.0,56 Day(s) 22 Hour(s) 41 Minute(s) ,56.0,0.0,RAILINGS - METAL,36642
36643,-80.21772237,25.78024217,36128,0.0,BD18018477,2021/04/02 07:16:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,21 Day(s) 0 Hour(s) 16 Minute(s) ,21.0,1355 NW 7 ST,2021/02/25 11:12:00+00,131350470015,YES,True,2021/03/22 07:55:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477038B001,2021-02-25 11:11:00+00:00,2021/02/25 07:30:00+00,BD18018477038,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/02 07:16:00+00,50000.0,24 Day(s) 20 Hour(s) 44 Minute(s) ,24.0,0.0,SHORING / RE-SHORING,36644
36843,-80.21647935,25.78157443,36040,136000.0,BD18018475,2021/09/29 07:57:00+00,,Final,All Inspections are finalized.,CO,2021/09/29 10:47:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,1098 Day(s) 1 Hour(s) 29 Minute(s) ,1098.0,850 NW 13 CT,2019/01/04 07:13:00+00,131350470010,YES,True,2020/05/27 16:22:00+00,25.78157443,-80.21647935,T6-8-L,22423800.0,BD18018475001B001,2019-01-04 07:13:00+00:00,2018/12/03 11:14:00+00,BD18018475001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/09/29 07:57:00+00,22423800.0,509 Day(s) 9 Hour(s) 9 Minute(s) ,509.0,136000.0,MULTI-FAMILY (RENTAL),36844
36847,-80.21647935,25.78157443,36044,136000.0,BD18018475,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,1254 Day(s) 16 Hour(s) 28 Minute(s) ,1254.0,850 NW 13 CT,2019/01/04 07:13:00+00,131350470010,YES,True,2021/05/04 10:49:00+00,25.78157443,-80.21647935,T6-8-L,,BD18018475001PW001,2019-01-04 07:13:00+00:00,2018/12/03 11:14:00+00,BD18018475001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/14 10:49:00+00,,851 Day(s) 3 Hour(s) 36 Minute(s) ,851.0,136000.0,BUILDING LINE AND GRADE SURVEY,36848
36854,-80.21647935,25.78157443,36051,0.0,BD18018475,2021/07/13 07:57:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,88 Day(s) 19 Hour(s) 1 Minute(s) ,88.0,850 NW 13 CT,2020/07/22 16:18:00+00,131350470010,YES,True,2020/12/07 10:29:00+00,25.78157443,-80.21647935,T6-8-L,,BD18018475010B001,2020-07-22 16:18:00+00:00,2020/07/17 16:28:00+00,BD18018475010,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/13 07:57:00+00,182000.0,137 Day(s) 18 Hour(s) 11 Minute(s) ,137.0,0.0,POST TENSION,36855
36855,-80.21647935,25.78157443,36052,0.0,BD18018475,2021/07/12 11:58:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,67 Day(s) 16 Hour(s) 17 Minute(s) ,67.0,850 NW 13 CT,2020/08/19 15:56:00+00,131350470010,YES,True,2021/01/27 14:46:00+00,25.78157443,-80.21647935,T6-8-L,40000.0,BD18018475011B001,2020-08-19 15:55:00+00:00,2020/07/22 15:16:00+00,BD18018475011,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/07/12 11:58:00+00,40000.0,160 Day(s) 22 Hour(s) 51 Minute(s) ,160.0,0.0,SHORING / RE-SHORING,36856
36881,-80.21647935,25.78157443,36078,0.0,BD18018475,2021/07/01 07:10:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,25 Day(s) 3 Hour(s) 27 Minute(s) ,25.0,850 NW 13 CT,2021/04/19 09:26:00+00,131350470010,YES,True,2021/05/17 11:56:00+00,25.78157443,-80.21647935,T6-8-L,,BD18018475036B001,2021-04-19 09:25:00+00:00,2021/04/14 16:18:00+00,BD18018475036,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/01 07:10:00+00,30000.0,28 Day(s) 2 Hour(s) 31 Minute(s) ,28.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,36882
36882,-80.21647935,25.78157443,36079,0.0,BD18018475,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,6 Day(s) 2 Hour(s) 1 Minute(s) ,6.0,850 NW 13 CT,2021/04/15 12:32:00+00,131350470010,YES,True,2021/05/10 15:22:00+00,25.78157443,-80.21647935,T6-8-L,,BD18018475037B001,2021-04-15 12:30:00+00:00,2021/04/15 11:03:00+00,BD18018475037,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/17 07:31:00+00,2150.0,25 Day(s) 2 Hour(s) 52 Minute(s) ,25.0,0.0,GARAGE OR ROLL-UP DOOR,36883
