,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
8954,-80.1997794409381,25.8006540613015,8398,0.0,BD16009247,2019/06/03 10:20:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,35 Day(s) 1 Hour(s) 3 Minute(s) ,35.0,240 NW 25 ST,2019/01/03 10:40:00+00,131250330360,YES,True,2019/02/11 10:45:00+00,25.8006540613015,-80.1997794409381,T5-O,,BD16009247046B001,2019-01-03 10:40:00+00:00,2019/01/02 11:55:00+00,BD16009247046,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/03 10:20:00+00,35000.0,39 Day(s) 0 Hour(s) 5 Minute(s) ,39.0,0.0,RAILINGS - METAL,8955
8993,-80.1962066875941,25.801605748158,8594,0.0,BD16009637,2019/11/26 09:00:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,43 Day(s) 17 Hour(s) 24 Minute(s) ,43.0,51 NW 26 ST,2019/08/28 16:57:00+00,131250290151,YES,True,2019/10/15 11:11:00+00,25.801605748158,-80.1962066875941,T5-L,,BD16009637043P001,2019-08-28 16:57:00+00:00,2019/08/22 12:27:00+00,BD16009637043,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/11/26 09:00:00+00,55000.0,47 Day(s) 18 Hour(s) 14 Minute(s) ,47.0,0.0,PAVING AND DRAINAGE,8994
8995,-80.1962066875941,25.801605748158,8596,0.0,BD16009637,2019/11/01 09:57:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,4 Day(s) 22 Hour(s) 7 Minute(s) ,4.0,51 NW 26 ST,2019/09/04 16:55:00+00,131250290151,YES,True,2019/09/26 08:59:00+00,25.801605748158,-80.1962066875941,T5-L,,BD16009637045B001,2019-09-04 16:55:00+00:00,2019/09/04 09:20:00+00,BD16009637045,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/11/01 09:57:00+00,30000.0,21 Day(s) 16 Hour(s) 4 Minute(s) ,21.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,8996
8996,-80.1962066875941,25.801605748158,8597,0.0,BD16009637,2019/11/01 09:59:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,6 Day(s) 20 Hour(s) 13 Minute(s) ,6.0,51 NW 26 ST,2019/09/25 14:31:00+00,131250290151,YES,True,2019/10/08 10:41:00+00,25.801605748158,-80.1962066875941,T5-L,,BD16009637046B001,2019-09-25 14:30:00+00:00,2019/09/25 09:35:00+00,BD16009637046,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/11/01 09:59:00+00,20000.0,12 Day(s) 20 Hour(s) 11 Minute(s) ,12.0,0.0,LIGHT GAUGE STEEL FRAMING,8997
8997,-80.1962066875941,25.801605748158,8598,0.0,BD16009637,2019/11/26 09:01:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,6 Day(s) 23 Hour(s) 16 Minute(s) ,6.0,51 NW 26 ST,2019/10/03 16:50:00+00,131250290151,YES,True,2019/10/21 10:25:00+00,25.801605748158,-80.1962066875941,T5-L,,BD16009637047B001,2019-10-03 16:50:00+00:00,2019/10/03 08:03:00+00,BD16009637047,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/11/26 09:01:00+00,25000.0,17 Day(s) 17 Hour(s) 35 Minute(s) ,17.0,0.0,PRE-CAST /  ARCHITECTURAL,8998
8998,-80.1962066875941,25.801605748158,8599,0.0,BD16009637,2019/11/01 09:59:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,6 Day(s) 22 Hour(s) 35 Minute(s) ,6.0,51 NW 26 ST,2019/10/03 16:53:00+00,131250290151,YES,True,2019/10/21 16:15:00+00,25.801605748158,-80.1962066875941,T5-L,,BD16009637048B001,2019-10-03 16:52:00+00:00,2019/10/03 08:17:00+00,BD16009637048,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/11/01 09:59:00+00,10000.0,17 Day(s) 23 Hour(s) 23 Minute(s) ,17.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,8999
18332,-80.1897131654821,25.7762789467253,18105,0.0,BD17016364,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,47 Day(s) 7 Hour(s) 32 Minute(s) ,47.0,227 NE 2 ST,2020/12/17 09:12:00+00,101100001140,YES,True,2021/02/09 11:56:00+00,25.7762789467253,-80.1897131654821,T6-80-O,,BD17016364012B001,2020-12-17 09:12:00+00:00,2020/12/16 12:08:00+00,BD17016364012,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/12/10 08:54:00+00,45000.0,54 Day(s) 2 Hour(s) 44 Minute(s) ,54.0,0.0,REGULAR EXTERIOR:DOORS,18333
18454,-80.1897131654821,25.7762789467253,18121,0.0,BD17016364,2021/10/22 07:11:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,8 Day(s) 21 Hour(s) 34 Minute(s) ,8.0,227 NE 2 ST,2021/05/04 11:27:00+00,101100001140,YES,True,2021/05/21 12:00:00+00,25.7762789467253,-80.1897131654821,T6-80-O,15000.0,BD17016364027B001,2021-05-04 11:26:00+00:00,2021/04/30 09:55:00+00,BD17016364027,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/10/22 07:11:00+00,15000.0,17 Day(s) 0 Hour(s) 34 Minute(s) ,17.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,18455
18459,-80.1897131654821,25.7762789467253,18122,0.0,BD17016364,2021/12/16 07:10:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,86 Day(s) 21 Hour(s) 14 Minute(s) ,86.0,227 NE 2 ST,2021/05/04 12:21:00+00,101100001140,YES,True,2021/08/03 16:29:00+00,25.7762789467253,-80.1897131654821,T6-80-O,15000.0,BD17016364028B001,2021-05-04 12:19:00+00:00,2021/05/04 09:58:00+00,BD17016364028,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/12/16 07:10:00+00,15000.0,91 Day(s) 4 Hour(s) 10 Minute(s) ,91.0,0.0,AWNING OR CANOPY/CLIMATE RIBBON,18460
18467,-80.1897131654821,25.7762789467253,18123,0.0,BD17016364,2021/09/17 07:30:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,7 Day(s) 5 Hour(s) 16 Minute(s) ,7.0,227 NE 2 ST,2021/05/28 08:40:00+00,101100001140,YES,True,2021/06/10 14:37:00+00,25.7762789467253,-80.1897131654821,T6-80-O,,BD17016364029B001,2021-05-28 08:38:00+00:00,2021/05/27 11:30:00+00,BD17016364029,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/09/17 07:30:00+00,10000.0,13 Day(s) 5 Hour(s) 59 Minute(s) ,13.0,0.0,LIGHT GAUGE STEEL FRAMING,18468
18505,-80.1897131654821,25.7762789467253,18129,0.0,BD17016364,2022/01/04 07:42:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,51 Day(s) 1 Hour(s) 5 Minute(s) ,51.0,227 NE 2 ST,2021/10/25 11:25:00+00,101100001140,YES,True,2021/12/16 13:03:00+00,25.7762789467253,-80.1897131654821,T6-80-O,,BD17016364037B001,2021-10-25 11:24:00+00:00,2021/10/25 09:36:00+00,BD17016364037,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/01/04 07:42:00+00,15000.0,52 Day(s) 1 Hour(s) 39 Minute(s) ,52.0,0.0,LIGHT GAUGE STEEL FRAMING,18506
18514,-80.1897131654821,25.7762789467253,18131,0.0,BD17016364,2022/04/28 09:25:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,47 Day(s) 4 Hour(s) 37 Minute(s) ,47.0,227 NE 2 ST,2022/01/14 07:29:00+00,101100001140,YES,True,2022/04/19 12:46:00+00,25.7762789467253,-80.1897131654821,T6-80-O,,BD17016364039B001,2022-01-14 07:29:00+00:00,2022/01/13 19:16:00+00,BD17016364039,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/04/28 09:25:00+00,15000.0,95 Day(s) 5 Hour(s) 17 Minute(s) ,95.0,0.0,RAILINGS - METAL,18515
18564,-80.1897131654821,25.7762789467253,18138,0.0,BD17016364,2022/04/28 09:25:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,20 Day(s) 0 Hour(s) 14 Minute(s) ,20.0,227 NE 2 ST,2022/03/17 12:05:00+00,101100001140,YES,True,2022/04/19 12:48:00+00,25.7762789467253,-80.1897131654821,T6-80-O,,BD17016364042B001,2022-03-17 12:05:00+00:00,2022/03/17 12:00:00+00,BD17016364042,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/04/28 09:25:00+00,15000.0,33 Day(s) 0 Hour(s) 43 Minute(s) ,33.0,0.0,STAIRS - METAL,18565
18753,-80.1993918980989,25.8001778692625,18261,0.0,BD17016543,2019/03/05 09:26:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,23 Day(s) 22 Hour(s) 17 Minute(s) ,23.0,215 NW 24 ST,2018/12/17 09:24:00+00,131250340020,YES,True,2019/01/23 10:28:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543003B001,2018-12-17 09:23:00+00:00,2018/12/14 11:55:00+00,BD17016543003,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/05 09:26:00+00,65000.0,37 Day(s) 1 Hour(s) 5 Minute(s) ,37.0,0.0,LIGHTWEIGHT CONCRETE,18754
18759,-80.1993918980989,25.8001778692625,18262,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,26 Day(s) 23 Hour(s) 43 Minute(s) ,26.0,215 NW 24 ST,2018/12/21 10:11:00+00,131250340020,YES,True,2019/01/23 16:56:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543004B001,2018-12-21 10:11:00+00:00,2018/12/20 08:51:00+00,BD17016543004,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/28 09:24:00+00,35000.0,33 Day(s) 6 Hour(s) 45 Minute(s) ,33.0,0.0,STOREFRONT,18760
18792,-80.1993918980989,25.8001778692625,18266,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,11 Day(s) 14 Hour(s) 30 Minute(s) ,11.0,215 NW 24 ST,2019/01/30 18:14:00+00,131250340020,YES,True,2019/02/20 16:21:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543008B001,2019-01-30 18:14:00+00:00,2019/01/29 08:11:00+00,BD17016543008,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/25 09:52:00+00,65000.0,20 Day(s) 22 Hour(s) 7 Minute(s) ,20.0,0.0,REGULAR EXTERIOR:DOORS,18793
18798,-80.1993918980989,25.8001778692625,18267,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,7 Day(s) 2 Hour(s) 6 Minute(s) ,7.0,215 NW 24 ST,2019/01/30 15:53:00+00,131250340020,YES,True,2019/03/20 09:25:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543009B001,2019-01-30 15:53:00+00:00,2019/01/29 08:12:00+00,BD17016543009,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/09 09:18:00+00,65000.0,48 Day(s) 17 Hour(s) 32 Minute(s) ,48.0,0.0,WINDOWS,18799
18830,-80.1993918980989,25.8001778692625,18272,0.0,BD17016543,2019/03/29 09:07:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,10 Day(s) 23 Hour(s) 6 Minute(s) ,10.0,215 NW 24 ST,2019/02/08 11:05:00+00,131250340020,YES,True,2019/02/22 08:44:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543015B001,2019-02-08 11:05:00+00:00,2019/02/07 09:57:00+00,BD17016543015,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/29 09:07:00+00,35000.0,13 Day(s) 21 Hour(s) 39 Minute(s) ,13.0,0.0,SHORING / RE-SHORING,18831
18865,-80.1993918980989,25.8001778692625,18277,0.0,BD17016543,2019/05/28 09:27:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,20 Day(s) 16 Hour(s) 52 Minute(s) ,20.0,215 NW 24 ST,2019/02/20 14:34:00+00,131250340020,YES,True,2019/03/26 14:33:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543018B001,2019-02-20 14:33:00+00:00,2019/02/20 09:27:00+00,BD17016543018,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/28 09:27:00+00,21000.0,34 Day(s) 0 Hour(s) 0 Minute(s) ,33.0,0.0,RAILINGS - METAL,18866
18870,-80.1993918980989,25.8001778692625,18278,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,7 Day(s) 20 Hour(s) 27 Minute(s) ,7.0,215 NW 24 ST,2019/02/20 14:36:00+00,131250340020,YES,True,2019/03/07 11:27:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543019B001,2019-02-20 14:35:00+00:00,2019/02/20 09:31:00+00,BD17016543019,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/29 09:08:00+00,26000.0,14 Day(s) 20 Hour(s) 52 Minute(s) ,14.0,0.0,LOUVRES,18871
18914,-80.1993918980989,25.8001778692625,18284,0.0,BD17016543,2019/04/25 09:53:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,4 Day(s) 3 Hour(s) 21 Minute(s) ,4.0,215 NW 24 ST,2019/03/18 07:51:00+00,131250340020,YES,True,2019/03/26 14:30:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543024B001,2019-03-18 07:50:00+00:00,2019/03/15 11:35:00+00,BD17016543024,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/25 09:53:00+00,45000.0,8 Day(s) 6 Hour(s) 40 Minute(s) ,8.0,0.0,LIGHT GAUGE STEEL FRAMING,18915
18944,-80.1993918980989,25.8001778692625,18287,0.0,BD17016543,2019/05/28 09:28:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,6 Day(s) 23 Hour(s) 16 Minute(s) ,6.0,215 NW 24 ST,2019/04/01 16:39:00+00,131250340020,YES,True,2019/04/16 10:40:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543026B001,2019-04-01 16:39:00+00:00,2019/03/29 11:11:00+00,BD17016543026,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/05/28 09:28:00+00,85000.0,14 Day(s) 18 Hour(s) 1 Minute(s) ,14.0,0.0,LIGHT GAUGE STEEL FRAMING,18945
18962,-80.1993918980989,25.8001778692625,18288,0.0,BD17016543,2019/08/05 09:38:00+00,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,13 Day(s) 17 Hour(s) 58 Minute(s) ,13.0,215 NW 24 ST,2019/04/01 16:37:00+00,131250340020,YES,True,2019/05/16 16:05:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543027B001,2019-04-01 16:37:00+00:00,2019/03/29 11:13:00+00,BD17016543027,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/08/05 09:38:00+00,85000.0,44 Day(s) 23 Hour(s) 28 Minute(s) ,44.0,0.0,ALUMINIUM CLAD CANOPY,18963
18967,-80.1993918980989,25.8001778692625,18289,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,8 Day(s) 23 Hour(s) 56 Minute(s) ,8.0,215 NW 24 ST,2019/04/04 14:59:00+00,131250340020,YES,True,2019/05/03 08:15:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543028B001,2019-04-04 14:59:00+00:00,2019/04/03 13:46:00+00,BD17016543028,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/14 09:11:00+00,6000.0,28 Day(s) 17 Hour(s) 16 Minute(s) ,28.0,0.0,LOUVRES,18968
18969,-80.1993918980989,25.8001778692625,18290,0.0,BD17016543,,,Final,All Inspections are finalized.,,,2100 PONCE DE LEON BLVD. SUITE 825,CORAL GABLES,BEAUCHAMP CONSTRUCTION CO.  INC. ,33134.0,9 Day(s) 23 Hour(s) 53 Minute(s) ,9.0,215 NW 24 ST,2019/04/12 15:23:00+00,131250340020,YES,True,2019/04/24 09:15:00+00,25.8001778692625,-80.1993918980989,T5-O,,BD17016543029B001,2019-04-12 15:23:00+00:00,2019/04/11 11:56:00+00,BD17016543029,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/06/14 09:11:00+00,65000.0,11 Day(s) 17 Hour(s) 52 Minute(s) ,11.0,0.0,WINDOWS|REGULAR EXTERIOR:DOORS,18970
