,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
10858,-80.1935436674005,25.8041489772424,10475,0.0,BD16015844,2019/02/11 09:03:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,10 Day(s) 18 Hour(s) 58 Minute(s) ,10.0,2901 NE 1 AV,2019/01/17 20:09:00+00,131250770010,YES,True,2019/02/06 09:30:00+00,25.8041489772424,-80.1935436674005,T6-24A-O,,BD16015844063B001,2019-01-17 20:07:00+00:00,2019/01/17 10:05:00+00,BD16015844063,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/02/11 09:03:00+00,50000.0,19 Day(s) 13 Hour(s) 23 Minute(s) ,19.0,0.0,TRELLIS,10859
10900,-80.1935436674005,25.8041489772424,10480,0.0,BD16015844,2019/04/12 08:52:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,25 Day(s) 17 Hour(s) 51 Minute(s) ,25.0,2901 NE 1 AV,2019/02/01 15:44:00+00,131250770010,YES,True,2019/04/09 15:27:00+00,25.8041489772424,-80.1935436674005,T6-24A-O,,BD16015844067B001,2019-02-01 15:43:00+00:00,2019/01/30 14:50:00+00,BD16015844067,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/12 08:52:00+00,50000.0,66 Day(s) 23 Hour(s) 44 Minute(s) ,66.0,0.0,ALUMINIUM CLAD CANOPY|LOUVRES,10901
10909,-80.1935436674005,25.8041489772424,10481,0.0,BD16015844,2019/03/05 08:51:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,24 Day(s) 22 Hour(s) 21 Minute(s) ,24.0,2901 NE 1 AV,2019/02/01 15:50:00+00,131250770010,YES,True,2019/02/28 11:03:00+00,25.8041489772424,-80.1935436674005,T6-24A-O,,BD16015844068B001,2019-02-01 15:50:00+00:00,2019/01/30 14:55:00+00,BD16015844068,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/05 08:51:00+00,25000.0,26 Day(s) 19 Hour(s) 13 Minute(s) ,26.0,0.0,ALUMINIUM CLAD CANOPY,10910
10914,-80.1935436674005,25.8041489772424,10482,0.0,BD16015844,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,5 Day(s) 23 Hour(s) 53 Minute(s) ,5.0,2901 NE 1 AV,2019/02/06 12:10:00+00,131250770010,YES,True,2019/02/20 14:12:00+00,25.8041489772424,-80.1935436674005,T6-24A-O,,BD16015844069B001,2019-02-06 12:10:00+00:00,2019/02/05 14:27:00+00,BD16015844069,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/29 08:51:00+00,15000.0,14 Day(s) 2 Hour(s) 2 Minute(s) ,14.0,0.0,LOUVRES,10915
10932,-80.1935436674005,25.8041489772424,10483,0.0,BD16015844,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,6 Day(s) 2 Hour(s) 15 Minute(s) ,6.0,2901 NE 1 AV,2019/02/06 12:11:00+00,131250770010,YES,True,2019/02/20 14:13:00+00,25.8041489772424,-80.1935436674005,T6-24A-O,,BD16015844070B001,2019-02-06 12:11:00+00:00,2019/02/05 14:33:00+00,BD16015844070,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/11 08:54:00+00,20000.0,14 Day(s) 2 Hour(s) 2 Minute(s) ,14.0,0.0,LOUVRES,10933
22253,-80.1988651,25.76281141,22220,287323.0,BD18003273,,,Active,Permit is Active. Ready for Inspections.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,258 Day(s) 17 Hour(s) 13 Minute(s) ,258.0,1129 SW 3 AV,2018/08/29 14:24:00+00,141380510260,NO,True,2020/03/06 15:34:00+00,25.76281141,-80.1988651,T6-24A-O,50281525.0,BD18003273001B001,2018-08-29 14:23:00+00:00,2018/03/06 12:16:00+00,BD18003273001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/03/06 15:34:00+00,50281525.0,555 Day(s) 1 Hour(s) 11 Minute(s) ,555.0,287323.0,26 OR MORE LODGING UNITS,22254
35056,-80.1948133,25.79807187,35655,276651.0,BD18018279,2022/05/19 14:28:00+00,,Final,All Inspections are finalized.,CO,2022/05/19 15:50:00,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,806 Day(s) 17 Hour(s) 43 Minute(s) ,806.0,2201 N MIAMI AV,2018/12/21 16:25:00+00,131250130010,YES,True,2020/09/21 13:24:00+00,25.79807187,-80.1948133,T6-8-O,67500000.0,BD18018279001B001,2018-12-21 16:24:00+00:00,2018/11/29 11:42:00+00,BD18018279001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/05/19 14:28:00+00,67500000.0,639 Day(s) 21 Hour(s) 0 Minute(s) ,639.0,276651.0,RETAIL OF GOODS:SUPERMARKET/CLOTHING/FURNITURE/BOOK STORE/ART PRODUCTS|PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION|MULTI-FAMILY (RENTAL),35057
35058,-80.1948133,25.79807187,35657,276651.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,891 Day(s) 4 Hour(s) 11 Minute(s) ,891.0,2201 N MIAMI AV,2018/12/21 16:25:00+00,131250130010,YES,True,2021/06/04 13:27:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279001L001,2018-12-21 16:24:00+00:00,2018/11/29 11:42:00+00,BD18018279001,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/05/03 08:18:00+00,,895 Day(s) 21 Hour(s) 3 Minute(s) ,895.0,276651.0,TREE REMOVAL|TREE REPLACEMENT PLANTING,35059
35067,-80.1948133,25.79807187,35666,0.0,BD18018279,2021/05/28 07:14:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,116 Day(s) 7 Hour(s) 46 Minute(s) ,116.0,2201 N MIAMI AV,2020/11/19 08:50:00+00,131250130010,YES,True,2021/03/23 12:12:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279006B001,2020-11-19 08:50:00+00:00,2020/11/17 10:51:00+00,BD18018279006,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/28 07:14:00+00,20000.0,124 Day(s) 3 Hour(s) 22 Minute(s) ,124.0,0.0,BARRIER CABLE SYSTEMS,35068
35068,-80.1948133,25.79807187,35667,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,39 Day(s) 1 Hour(s) 45 Minute(s) ,39.0,2201 N MIAMI AV,2020/11/19 09:14:00+00,131250130010,YES,True,2021/01/25 15:51:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279007MA001,2020-11-19 09:13:00+00:00,2020/11/17 11:24:00+00,BD18018279007,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/07/08 08:08:00+00,10000.0,67 Day(s) 6 Hour(s) 38 Minute(s) ,67.0,0.0,TRASH CHUTE,35069
35069,-80.1948133,25.79807187,35668,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,130 Day(s) 13 Hour(s) 54 Minute(s) ,130.0,2201 N MIAMI AV,2020/11/19 09:03:00+00,131250130010,YES,True,2021/04/05 16:07:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279009B001,2020-11-19 09:02:00+00:00,2020/11/17 13:06:00+00,BD18018279009,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/10 07:29:00+00,10000.0,137 Day(s) 7 Hour(s) 5 Minute(s) ,137.0,0.0,GARAGE OR ROLL-UP DOOR,35070
35070,-80.1948133,25.79807187,35669,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,82 Day(s) 7 Hour(s) 2 Minute(s) ,82.0,2201 N MIAMI AV,2020/11/19 08:57:00+00,131250130010,YES,True,2021/04/07 09:24:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279010P001,2020-11-19 08:57:00+00:00,2020/11/17 13:27:00+00,BD18018279010,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/12 11:23:00+00,40000.0,139 Day(s) 0 Hour(s) 27 Minute(s) ,139.0,0.0,LAWN SPRINKLER SYSTEM,35071
35071,-80.1948133,25.79807187,35670,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,145 Day(s) 4 Hour(s) 41 Minute(s) ,145.0,2201 N MIAMI AV,2020/11/19 09:18:00+00,131250130010,YES,True,2021/04/14 15:09:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279011B001,2020-11-19 09:17:00+00:00,2020/11/17 13:50:00+00,BD18018279011,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/07 07:48:00+00,50000.0,146 Day(s) 5 Hour(s) 52 Minute(s) ,146.0,0.0,WINDOWS,35072
35072,-80.1948133,25.79807187,35671,0.0,BD18018279,2021/06/03 12:35:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,190 Day(s) 2 Hour(s) 48 Minute(s) ,190.0,2201 N MIAMI AV,2020/11/19 09:28:00+00,131250130010,YES,True,2021/06/01 08:52:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279012B001,2020-11-19 09:26:00+00:00,2020/11/17 14:05:00+00,BD18018279012,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/03 12:35:00+00,50000.0,193 Day(s) 23 Hour(s) 26 Minute(s) ,193.0,0.0,RAILINGS-GLASS,35073
35073,-80.1948133,25.79807187,35672,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,186 Day(s) 8 Hour(s) 14 Minute(s) ,186.0,2201 N MIAMI AV,2020/11/19 09:08:00+00,131250130010,YES,True,2021/05/26 08:59:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279014B001,2020-11-19 09:08:00+00:00,2020/11/17 15:09:00+00,BD18018279014,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/03 08:44:00+00,50000.0,187 Day(s) 23 Hour(s) 51 Minute(s) ,187.0,0.0,REGULAR EXTERIOR:DOORS,35074
35074,-80.1948133,25.79807187,35673,0.0,BD18018279,2021/05/10 07:30:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,91 Day(s) 0 Hour(s) 31 Minute(s) ,91.0,2201 N MIAMI AV,2021/01/05 10:52:00+00,131250130010,YES,True,2021/04/07 11:34:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279015B001,2021-01-05 10:51:00+00:00,2020/11/17 15:49:00+00,BD18018279015,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/10 07:30:00+00,10000.0,92 Day(s) 0 Hour(s) 43 Minute(s) ,92.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,35075
35076,-80.1948133,25.79807187,35675,0.0,BD18018279,2021/09/02 14:48:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,9 Day(s) 22 Hour(s) 29 Minute(s) ,9.0,2201 N MIAMI AV,2021/01/05 10:54:00+00,131250130010,YES,True,2021/02/02 15:37:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279020B001,2021-01-05 10:53:00+00:00,2020/11/30 13:22:00+00,BD18018279020,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/09/02 14:48:00+00,50000.0,28 Day(s) 4 Hour(s) 44 Minute(s) ,28.0,0.0,DECK WATERPROOFING,35077
35078,-80.1948133,25.79807187,35677,0.0,BD18018279,,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,7 Day(s) 20 Hour(s) 27 Minute(s) ,7.0,2201 N MIAMI AV,2020/12/14 13:37:00+00,131250130010,YES,True,2021/01/25 14:05:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279021MA001,2020-12-14 13:36:00+00:00,2020/11/30 13:29:00+00,BD18018279021,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/12/20 12:37:00+00,50000.0,42 Day(s) 0 Hour(s) 29 Minute(s) ,42.0,0.0,STATIONARY GENERATOR (MECH),35079
35082,-80.1948133,25.79807187,35680,0.0,BD18018279,2021/06/22 08:16:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,106 Day(s) 1 Hour(s) 29 Minute(s) ,106.0,2201 N MIAMI AV,2021/01/05 11:19:00+00,131250130010,YES,True,2021/04/26 15:13:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279024B001,2021-01-05 11:18:00+00:00,2020/12/28 15:32:00+00,BD18018279024,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/22 08:16:00+00,10000.0,111 Day(s) 3 Hour(s) 55 Minute(s) ,111.0,0.0,RAILINGS - METAL,35083
35083,-80.1948133,25.79807187,35681,0.0,BD18018279,2021/06/11 07:23:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,56 Day(s) 23 Hour(s) 21 Minute(s) ,56.0,2201 N MIAMI AV,2021/01/25 10:42:00+00,131250130010,YES,True,2021/03/25 15:34:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279029B001,2021-01-25 10:41:00+00:00,2021/01/22 11:23:00+00,BD18018279029,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/06/11 07:23:00+00,50000.0,59 Day(s) 4 Hour(s) 53 Minute(s) ,59.0,0.0,LIGHT GAUGE STEEL FRAMING,35084
35099,-80.1948133,25.79807187,35691,0.0,BD18018279,2021/05/10 07:24:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,66 Day(s) 21 Hour(s) 58 Minute(s) ,66.0,2201 N MIAMI AV,2021/01/28 10:36:00+00,131250130010,YES,True,2021/04/06 08:28:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279044B001,2021-01-28 10:36:00+00:00,2021/01/27 14:47:00+00,BD18018279044,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/10 07:24:00+00,50000.0,67 Day(s) 21 Hour(s) 52 Minute(s) ,67.0,0.0,POST TENSION,35100
35102,-80.1948133,25.79807187,35694,0.0,BD18018279,2021/05/19 22:24:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,51 Day(s) 22 Hour(s) 40 Minute(s) ,51.0,2201 N MIAMI AV,2021/03/22 12:12:00+00,131250130010,YES,True,2021/05/14 13:39:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279048B001,2021-03-22 12:11:00+00:00,2021/03/22 10:30:00+00,BD18018279048,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/05/19 22:24:00+00,5000.0,53 Day(s) 1 Hour(s) 28 Minute(s) ,53.0,0.0,RAILINGS - METAL,35103
35103,-80.1948133,25.79807187,35695,0.0,BD18018279,2021/04/27 07:58:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,7 Day(s) 0 Hour(s) 20 Minute(s) ,7.0,2201 N MIAMI AV,2021/03/26 12:23:00+00,131250130010,YES,True,2021/04/06 08:26:00+00,25.79807187,-80.1948133,T6-8-O,,BD18018279049B001,2021-03-26 12:21:00+00:00,2021/03/26 10:25:00+00,BD18018279049,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 07:58:00+00,5000.0,10 Day(s) 20 Hour(s) 5 Minute(s) ,10.0,0.0,SHORING / RE-SHORING,35104
35105,-80.1948133,25.79807187,35697,0.0,BD18018279,2021/08/09 16:23:00+00,,Final,All Inspections are finalized.,,,701 NORTHPOINT PARKWAY 400,WEST PALM BEACH,KAST CONSTRUCTION COMPANY LLC,33407.0,125 Day(s) 2 Hour(s) 32 Minute(s) ,125.0,2201 N MIAMI AV,2021/03/31 10:33:00+00,131250130010,YES,True,2021/08/03 14:49:00+00,25.79807187,-80.1948133,T6-8-O,5000.0,BD18018279051B001,2021-03-31 10:32:00+00:00,2021/03/30 15:34:00+00,BD18018279051,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/09 16:23:00+00,5000.0,125 Day(s) 4 Hour(s) 17 Minute(s) ,125.0,0.0,SCREEN WALL/DECORATIVE ARTWORK/NOT SIGNAGE,35106
